submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
3243683,0.0616,0.3382,0.2649
3243482,0.3464,0.9782,0.3516
3243556,0.0982,0.0717,0.4209
3250406,0.0582,1.0000,0.0582
3256621,1.0000,1.0000,1.0000
3249950,0.3998,0.9428,0.4523
3256601,0.6235,1.0000,0.6235
3258368,0.1495,1.0000,0.1495
3266294,0.5386,0.8911,0.6257
3272922,0.2114,1.0000,0.2114
3266394,0.3866,0.8655,0.3707
3265584,0.1993,1.0000,0.1993
3272920,0.2501,1.0000,0.2501
3257339,0.4160,0.6742,0.2805
3268691,0.3660,1.0000,0.3660
3263252,0.2493,1.0000,0.2493
3273376,0.3136,0.4988,0.2681
3286884,0.2982,1.0000,0.2982
3280977,0.2619,1.0000,0.2619
3287196,0.1712,0.3321,0.3899
3273915,0.2316,1.0000,0.2316
3279267,0.3256,1.0000,0.3256
3285809,0.4963,1.0000,0.4963
3287483,0.3715,1.0000,0.3715
3291841,0.0980,0.2028,0.7292
3298516,0.1267,0.1034,0.2942
3297942,0.3209,1.0000,0.3209
3310468,0.4725,1.0000,0.4725
3304027,0.2902,1.0000,0.2902
3305082,0.0556,0.4691,0.0592
3311387,0.1264,0.2325,0.2653
3295267,0.2674,1.0000,0.2674
3298142,0.1362,1.0000,0.1362
3323054,0.0553,0.0815,0.3546
3329284,0.1576,1.0000,0.1576
3323075,0.2349,1.0000,0.2349
3335835,0.2760,1.0000,0.2760
3329169,0.0917,0.9690,0.1082
3345520,0.1551,1.0000,0.1551
3345541,0.1537,1.0000,0.1537
3323092,0.4541,1.0000,0.4541
3351909,0.1436,0.6624,0.1872
3344084,0.3008,0.2164,0.1779
3352865,0.5282,0.5326,0.9358
3357738,0.2086,1.0000,0.2086
3343971,0.0944,0.4091,0.1018
3352179,0.1235,1.0000,0.1235
3336948,0.2961,1.0000,0.2961
3357829,0.3135,1.0000,0.3135
3362972,0.1656,0.7945,0.2084
3363504,0.3485,1.0000,0.3485
3362935,0.4072,0.4591,0.5916
3359600,0.2773,0.4721,0.3886
3374665,0.1688,0.2750,0.4605
3364277,0.5303,1.0000,0.5303
3381204,0.2667,1.0000,0.2667
3368296,0.1408,1.0000,0.1408
3374738,0.4334,1.0000,0.4334
3385364,0.2170,0.1007,0.6336
3386943,0.2336,1.0000,0.2336
3382053,0.1552,0.2426,0.1649
3392665,0.4042,1.0000,0.4042
