submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
458239,0.2018,0.9447,0.1987
465134,0.3532,1.0000,0.3532
480807,0.3499,1.0000,0.3499
476972,0.1014,1.0000,0.1014
475227,0.1385,0.2199,0.2810
483172,0.1330,1.0000,0.1330
465049,0.1447,0.5243,0.2280
473729,0.2858,0.3954,0.3003
487593,0.2803,0.9913,0.2828
501451,0.2344,0.7034,0.4095
482635,0.0893,1.0000,0.0893
487585,0.2135,0.9638,0.2070
512226,0.4260,1.0000,0.4260
501509,0.1035,0.9436,0.1054
487592,0.2030,0.9674,0.2324
519078,0.1522,0.9360,0.1585
501265,0.1118,0.9463,0.1396
519013,0.0491,1.0000,0.0491
514587,0.2116,1.0000,0.2116
513750,0.1038,0.9053,0.1532
519562,0.2964,0.9954,0.2993
528003,0.1670,1.0000,0.1670
538764,0.3394,1.0000,0.3394
532027,0.0384,0.7799,0.0438
519221,0.3309,0.9129,0.4081
549197,0.6324,1.0000,0.6324
532031,0.1203,1.0000,0.1203
553069,0.2308,1.0000,0.2308
552585,0.1546,0.9854,0.1611
540491,0.2976,1.0000,0.2976
555667,0.0785,0.3873,0.1893
556536,0.3410,0.8380,0.4244
555732,0.1550,0.8327,0.1879
528349,0.1006,0.9962,0.1096
550892,0.1280,1.0000,0.1280
562217,0.0616,1.0000,0.0616
562247,0.2913,1.0000,0.2913
568991,0.1506,1.0000,0.1506
569159,0.1430,0.8295,0.2662
582007,0.1324,0.1862,0.6058
575939,0.5337,0.6925,0.5708
568779,0.1194,1.0000,0.1194
582019,0.3233,0.6673,0.2539
562376,0.4947,1.0000,0.4947
588321,0.1470,0.4072,0.5649
588293,0.1956,1.0000,0.1956
575981,0.0844,0.9939,0.0676
588331,0.1921,1.0000,0.1921
582781,0.3087,0.7216,0.4369
595523,0.1984,1.0000,0.1984
583990,0.0371,0.5690,0.0561
595333,0.0895,0.9838,0.0823
596699,0.2723,0.3043,0.2021
618692,0.2364,0.9761,0.2324
631957,0.0781,0.7632,0.1023
631956,0.1645,0.3055,0.1555
638429,0.1311,1.0000,0.1311
625347,0.3213,0.4031,0.2589
612934,0.2950,1.0000,0.2950
645581,0.2646,0.9573,0.2764
640288,0.0639,1.0000,0.0639
626365,0.2521,0.9989,0.2553
646826,0.3479,1.0000,0.3479
646212,0.3030,1.0000,0.3030
650290,0.2075,0.9507,0.2016
646828,0.3227,1.0000,0.3227
650289,0.1361,1.0000,0.1361
646832,0.2096,0.9871,0.2035
650297,0.1178,0.9961,0.1183
652913,0.4838,1.0000,0.4838
652920,0.0849,0.8115,0.0811
650299,0.0537,0.9988,0.0591
665301,0.5260,0.9829,0.5338
676252,0.1855,1.0000,0.1855
660046,0.2101,0.9925,0.1991
665449,0.1057,1.0000,0.1057
679480,0.8807,0.9507,0.8814
678536,0.2426,0.4982,0.3041
687047,0.2008,0.9465,0.1922
678548,0.3823,1.0000,0.3823
671555,0.0439,0.1685,0.6783
691493,0.1898,1.0000,0.1898
691615,0.3355,1.0000,0.3355
693165,0.7576,1.0000,0.7576
695356,0.2014,0.9670,0.2045
698265,0.1407,1.0000,0.1407
717534,0.1924,1.0000,0.1924
698360,0.2387,1.0000,0.2387
698431,0.1421,1.0000,0.1421
725904,0.1330,1.0000,0.1330
704214,0.4196,1.0000,0.4196
701580,0.2063,0.6401,0.2287
724887,0.1664,0.2968,0.4467
730311,0.3600,0.7556,0.4566
729924,0.1154,0.9841,0.1173
706242,0.2941,1.0000,0.2941
743934,0.2018,0.9942,0.2191
737009,0.1944,1.0000,0.1944
731399,0.3733,1.0000,0.3733
744434,0.1834,1.0000,0.1834
749429,0.2497,0.8865,0.2248
745132,0.1504,1.0000,0.1504
749740,0.0835,0.9431,0.1186
762725,0.6052,1.0000,0.6052
756133,0.3375,0.9924,0.3425
775838,0.6483,1.0000,0.6483
739534,0.1212,1.0000,0.1212
770711,0.1607,1.0000,0.1607
755774,0.1765,0.8000,0.1855
762871,0.0466,1.0000,0.0466
762730,0.0813,0.4658,0.3865
788786,0.2485,0.8826,0.2668
781297,0.1030,0.8370,0.1230
788785,0.1724,0.6519,0.2273
795639,0.2518,1.0000,0.2518
818277,0.1765,0.9901,0.1573
801782,0.1784,0.9719,0.1835
801785,0.2025,0.8852,0.1389
808644,0.2956,1.0000,0.2956
808653,0.1464,0.9962,0.1512
818377,0.1814,0.1526,0.5972
803322,0.1235,1.0000,0.1235
783234,0.3237,1.0000,0.3237
832280,0.1661,0.8822,0.2323
837430,0.5152,0.8513,0.5488
825057,0.0878,1.0000,0.0878
824587,0.2059,0.4230,0.6677
838122,0.3812,0.9965,0.4271
844069,0.1376,0.7868,0.1082
839524,0.1848,1.0000,0.1848
831262,0.1061,0.9550,0.1023
844174,0.0642,0.8904,0.0721
850539,0.3630,1.0000,0.3630
857399,0.1660,0.2847,0.4922
852420,0.3016,0.7371,0.4248
851264,0.0954,0.9805,0.0963
848001,0.0865,1.0000,0.0865
851419,0.2334,1.0000,0.2334
858242,0.3164,0.9529,0.3770
858885,0.2742,1.0000,0.2742
859085,0.1469,0.6370,0.0728
866044,0.0957,0.8479,0.1718
870249,0.0784,1.0000,0.0784
866039,0.2888,0.9763,0.2926
868300,0.2596,1.0000,0.2596
876209,0.1876,0.5936,0.2069
870789,0.4322,1.0000,0.4322
865913,0.1790,0.9948,0.1754
882630,0.1605,0.7992,0.2687
876451,0.3240,1.0000,0.3240
877777,0.2486,1.0000,0.2486
876647,0.1254,0.9737,0.1276
873083,0.1450,0.9763,0.1511
888720,0.2028,1.0000,0.2028
882450,0.1926,0.8406,0.2266
