name,ac_total,ac_count,ans_total,ans_count,ref_total,ref_count,total_total,total_count,ans_total_ratio,ref_total_ratio,ans_count_ratio,ref_count_ratio
max_freq,0,0,22,3,0,0,22,3,,,,
operator,5,1,12,2,5,1,22,4,2.4,1.0,2.0,1.0
prob,4,1,14,3,4,1,22,5,3.5,1.0,3.0,1.0
new_grid,0,0,22,3,0,0,22,3,,,,
t_max,8,1,6,1,8,1,22,3,0.75,1.0,1.0,1.0
div,18,5,0,0,4,2,22,7,0.0,0.2222222222222222,0.0,0.4
init,8,1,0,0,14,1,22,2,0.0,1.75,0.0,1.0
stars,5,2,12,3,5,2,22,7,2.4,1.0,1.5,1.0
brackets,12,1,0,0,10,1,22,2,0.0,0.8333333333333334,0.0,1.0
allocated_blocks,0,0,22,1,0,0,22,1,,,,
arrivals,0,0,18,1,4,1,22,2,,,,
question_marks,0,0,17,3,5,1,22,4,,,,
ordered_by_a,11,1,0,0,11,1,22,2,0.0,1.0,0.0,1.0
dis,11,1,0,0,11,1,22,2,0.0,1.0,0.0,1.0
replacements,0,0,22,5,0,0,22,5,,,,
get,19,5,0,0,3,1,22,6,0.0,0.15789473684210525,0.0,0.2
orb_res,0,0,22,1,0,0,22,1,,,,
R2,8,1,6,1,8,1,22,3,0.75,1.0,1.0,1.0
black_king,0,0,22,1,0,0,22,1,,,,
winners,0,0,22,2,0,0,22,2,,,,
field,7,1,15,3,0,0,22,4,2.142857142857143,0.0,3.0,0.0
t_min,11,1,0,0,11,1,22,2,0.0,1.0,0.0,1.0
vehicle1,22,1,0,0,0,0,22,1,0.0,0.0,0.0,0.0
spans,12,4,0,0,10,3,22,7,0.0,0.8333333333333334,0.0,0.75
armor_def,0,0,22,1,0,0,22,1,,,,
players,11,2,0,0,11,2,22,4,0.0,1.0,0.0,1.0
exp,5,1,12,2,5,1,22,4,2.4,1.0,2.0,1.0
remaining_chars,0,0,22,2,0,0,22,2,,,,
hor,11,1,0,0,11,1,22,2,0.0,1.0,0.0,1.0
current_floor,0,0,22,2,0,0,22,2,,,,
poss,14,3,0,0,8,1,22,4,0.0,0.5714285714285714,0.0,0.3333333333333333
balance,5,1,17,2,0,0,22,3,3.4,0.0,2.0,0.0
INF,14,6,0,0,7,3,21,9,0.0,0.5,0.0,0.5
processor,21,1,0,0,0,0,21,1,0.0,0.0,0.0,0.0
current_summand,0,0,21,1,0,0,21,1,,,,
start_row,0,0,21,3,0,0,21,3,,,,
subtree_nodes,0,0,7,1,14,1,21,2,,,,
grains,0,0,21,1,0,0,21,1,,,,
filled,0,0,21,1,0,0,21,1,,,,
next_key,0,0,21,1,0,0,21,1,,,,
next_hack,0,0,21,1,0,0,21,1,,,,
port,0,0,15,1,6,1,21,2,,,,
cache,13,2,0,0,8,1,21,3,0.0,0.6153846153846154,0.0,0.5
fuel,7,1,7,1,7,1,21,3,1.0,1.0,1.0,1.0
mst_edges,0,0,15,2,6,1,21,3,,,,
email,0,0,21,1,0,0,21,1,,,,
option2,0,0,8,2,13,2,21,4,,,,
maxv,13,2,0,0,8,1,21,3,0.0,0.6153846153846154,0.0,0.5
xor_sum,0,0,21,4,0,0,21,4,,,,
unused_theorems,0,0,18,1,3,1,21,2,,,,
history,18,1,0,0,3,1,21,2,0.0,0.16666666666666666,0.0,1.0
f1,7,2,11,2,3,1,21,5,1.5714285714285714,0.42857142857142855,1.0,0.5
used_names,0,0,8,2,13,2,21,4,,,,
we,21,1,0,0,0,0,21,1,0.0,0.0,0.0,0.0
pi,8,3,6,2,7,2,21,7,0.75,0.875,0.6666666666666666,0.6666666666666666
current_station,0,0,18,2,3,1,21,3,,,,
first_hack,0,0,21,1,0,0,21,1,,,,
urls,0,0,21,1,0,0,21,1,,,,
diff_count,0,0,15,2,6,1,21,3,,,,
candidates,0,0,3,1,18,1,21,2,,,,
intervals,0,0,21,3,0,0,21,3,,,,
nines,0,0,20,1,0,0,20,1,,,,
first_r,0,0,6,1,14,1,20,2,,,,
inner_type,0,0,20,1,0,0,20,1,,,,
min_len,0,0,6,1,14,2,20,3,,,,
current_path,0,0,20,1,0,0,20,1,,,,
vowel_count,0,0,0,0,20,1,20,1,,,,
ver,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
right_str,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
lx,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
temperatures,0,0,20,1,0,0,20,1,,,,
reachable_points,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
matt,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
scrolls,6,1,14,1,0,0,20,2,2.3333333333333335,0.0,1.0,0.0
best_yr,0,0,20,1,0,0,20,1,,,,
prev_direction,12,1,8,1,0,0,20,2,0.6666666666666666,0.0,1.0,0.0
subtree_size,0,0,20,1,0,0,20,1,,,,
totalv,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
maxy,16,2,0,0,4,1,20,3,0.0,0.25,0.0,0.5
max_blocks,0,0,20,2,0,0,20,2,,,,
dsu,10,2,0,0,10,2,20,4,0.0,1.0,0.0,1.0
denominator,2,1,16,3,2,1,20,5,8.0,1.0,3.0,1.0
currun,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
cubes,14,1,0,0,6,1,20,2,0.0,0.42857142857142855,0.0,1.0
s_list,0,0,20,3,0,0,20,3,,,,
divisible,0,0,20,3,0,0,20,3,,,,
rx2,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
mlt,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
best_frogs,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
experience,0,0,6,1,14,1,20,2,,,,
empty_count,0,0,6,1,14,1,20,2,,,,
zh,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
mapa,10,2,0,0,10,2,20,4,0.0,1.0,0.0,1.0
frames,0,0,20,1,0,0,20,1,,,,
left_gap,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
rx,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
current_dir,0,0,0,0,20,1,20,1,,,,
sub_array,0,0,16,3,4,1,20,4,,,,
verbs,10,2,0,0,10,2,20,4,0.0,1.0,0.0,1.0
store,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
di,0,0,20,4,0,0,20,4,,,,
choices,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
current_max,0,0,20,2,0,0,20,2,,,,
present,0,0,15,3,5,1,20,4,,,,
min_difference,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
n0,0,0,20,2,0,0,20,2,,,,
maxrow,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
dScore,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
increasing,0,0,8,2,12,2,20,4,,,,
max_orb_res,0,0,20,1,0,0,20,1,,,,
num_10,0,0,0,0,20,1,20,1,,,,
directions,0,0,15,6,5,2,20,8,,,,
action,0,0,20,1,0,0,20,1,,,,
slice_num,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
in_degree,0,0,20,4,0,0,20,4,,,,
num_7,0,0,20,1,0,0,20,1,,,,
MAX,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
start_char,0,0,20,1,0,0,20,1,,,,
score2,0,0,20,3,0,0,20,3,,,,
reqs,12,1,0,0,8,1,20,2,0.0,0.6666666666666666,0.0,1.0
odd,10,2,0,0,10,2,20,4,0.0,1.0,0.0,1.0
min_idx,0,0,10,2,10,1,20,3,,,,
next,16,2,0,0,4,1,20,3,0.0,0.25,0.0,0.5
pa,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
degrees,5,1,6,1,9,1,20,3,1.2,1.8,1.0,1.0
is_valid_sentence,0,0,20,1,0,0,20,1,,,,
black_king_coords,0,0,20,1,0,0,20,1,,,,
Max,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
angleC,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
lps,12,1,0,0,8,1,20,2,0.0,0.6666666666666666,0.0,1.0
paths,4,1,12,1,4,1,20,3,3.0,1.0,1.0,1.0
pick,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
cr,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
day_count,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
nextAdd,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
subtree_colors,0,0,20,1,0,0,20,1,,,,
occupied_spaces,0,0,20,1,0,0,20,1,,,,
sum_,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
td,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
max_num,6,1,14,2,0,0,20,3,2.3333333333333335,0.0,2.0,0.0
card,0,0,20,1,0,0,20,1,,,,
chars,6,1,6,3,7,2,19,6,1.0,1.1666666666666667,3.0,2.0
num_pieces,10,1,0,0,9,1,19,2,0.0,0.9,0.0,1.0
asterisks,0,0,14,2,5,1,19,3,,,,
vd,5,1,10,1,4,1,19,3,2.0,0.8,1.0,1.0
emails,0,0,19,2,0,0,19,2,,,,
messages,0,0,10,2,9,2,19,4,,,,
code,5,2,9,1,5,2,19,5,1.8,1.0,0.5,1.0
inactive,13,2,0,0,6,1,19,3,0.0,0.46153846153846156,0.0,0.5
passw,12,1,0,0,7,1,19,2,0.0,0.5833333333333334,0.0,1.0
total_days,0,0,14,3,5,2,19,5,,,,
useless,19,1,0,0,0,0,19,1,0.0,0.0,0.0,0.0
mismatches,0,0,19,2,0,0,19,2,,,,
dependencies,0,0,9,3,10,2,19,5,,,,
components,4,1,8,2,7,2,19,5,2.0,1.75,2.0,2.0
operation,0,0,15,3,4,1,19,4,,,,
movements,8,1,9,2,2,1,19,4,1.125,0.25,2.0,1.0
common_divisor,0,0,19,6,0,0,19,6,,,,
building,0,0,17,2,2,1,19,3,,,,
suffixes,0,0,12,2,7,2,19,4,,,,
begin,12,3,0,0,7,2,19,5,0.0,0.5833333333333334,0.0,0.6666666666666666
new_row,0,0,19,4,0,0,19,4,,,,
num1,3,1,13,3,3,1,19,5,4.333333333333333,1.0,3.0,1.0
command,4,1,11,2,4,1,19,4,2.75,1.0,2.0,1.0
ips,14,1,3,1,2,1,19,3,0.21428571428571427,0.14285714285714285,1.0,1.0
da,12,3,0,0,7,2,19,5,0.0,0.5833333333333334,0.0,0.6666666666666666
remaining_tea,0,0,3,1,16,1,19,2,,,,
leaves,17,2,0,0,2,1,19,3,0.0,0.11764705882352941,0.0,0.5
targets,8,2,3,1,8,2,19,5,0.375,1.0,0.5,1.0
actors,0,0,12,1,7,1,19,2,,,,
clubs,0,0,17,3,2,1,19,4,,,,
sec,17,2,0,0,2,1,19,3,0.0,0.11764705882352941,0.0,0.5
team,0,0,19,1,0,0,19,1,,,,
index2,17,1,0,0,1,1,18,2,0.0,0.058823529411764705,0.0,1.0
request,0,0,18,2,0,0,18,2,,,,
max_frames,0,0,18,1,0,0,18,1,,,,
max_sum2,0,0,0,0,18,1,18,1,,,,
binary,0,0,14,6,4,2,18,8,,,,
fragments,0,0,4,1,14,1,18,2,,,,
true_count,0,0,10,1,8,1,18,2,,,,
right_part,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
current_fuel,0,0,11,1,7,1,18,2,,,,
values,11,5,0,0,7,3,18,8,0.0,0.6363636363636364,0.0,0.6
hy,0,0,18,1,0,0,18,1,,,,
vx,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
bestDScore,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
can,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
minl,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
very_pleased,0,0,18,1,0,0,18,1,,,,
new,15,1,0,0,3,1,18,2,0.0,0.2,0.0,1.0
powers_of_2_counts,0,0,0,0,18,1,18,1,,,,
bit_pos,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
num2,3,1,12,3,3,1,18,5,4.0,1.0,3.0,1.0
p3,0,0,7,2,11,1,18,3,,,,
candidate,14,2,0,0,4,1,18,3,0.0,0.2857142857142857,0.0,0.5
letter,11,4,0,0,7,3,18,7,0.0,0.6363636363636364,0.0,0.75
NUM,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
possible_locations,0,0,18,1,0,0,18,1,,,,
sum_i,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
noun_index,0,0,18,2,0,0,18,2,,,,
max_rating,0,0,18,1,0,0,18,1,,,,
remoteness,0,0,18,1,0,0,18,1,,,,
days_in_month,6,2,6,3,6,3,18,8,1.0,1.0,1.5,1.5
start_node,0,0,16,2,2,1,18,3,,,,
lights,3,1,8,1,7,1,18,3,2.6666666666666665,2.3333333333333335,1.0,1.0
sender1,0,0,18,1,0,0,18,1,,,,
gas_tank_volume,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
added_elements,0,0,0,0,18,1,18,1,,,,
negative_days,0,0,0,0,18,1,18,1,,,,
currentCell,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
col_num,0,0,18,1,0,0,18,1,,,,
shop,11,1,0,0,7,1,18,2,0.0,0.6363636363636364,0.0,1.0
top_card,0,0,12,2,6,1,18,3,,,,
colored,6,1,8,1,4,1,18,3,1.3333333333333333,0.6666666666666666,1.0,1.0
receiver1,0,0,18,1,0,0,18,1,,,,
weight,3,1,6,1,9,2,18,4,2.0,3.0,1.0,2.0
lessons,0,0,12,1,6,1,18,2,,,,
knight,0,0,0,0,18,1,18,1,,,,
lcp,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
current_permutation,0,0,18,1,0,0,18,1,,,,
watered,0,0,18,2,0,0,18,2,,,,
eggs,3,1,12,1,3,1,18,3,4.0,1.0,1.0,1.0
longest_word_outside,0,0,18,1,0,0,18,1,,,,
current_remainder,0,0,0,0,18,1,18,1,,,,
passengers,0,0,18,1,0,0,18,1,,,,
solvers,0,0,18,1,0,0,18,1,,,,
best_subsequence,0,0,0,0,18,1,18,1,,,,
stops,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
last_letter,0,0,18,1,0,0,18,1,,,,
stresses,0,0,0,0,18,1,18,1,,,,
multiple,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
inps,5,1,0,0,13,1,18,2,0.0,2.6,0.0,1.0
denom,10,2,0,0,8,1,18,3,0.0,0.8,0.0,0.5
books,6,2,9,2,3,1,18,5,1.5,0.5,1.0,0.5
next_str,0,0,18,1,0,0,18,1,,,,
new_dist,14,1,0,0,4,1,18,2,0.0,0.2857142857142857,0.0,1.0
s4,8,1,2,1,8,1,18,3,0.25,1.0,1.0,1.0
longest_length,0,0,0,0,18,1,18,1,,,,
point1,0,0,0,0,18,1,18,1,,,,
fact,0,0,0,0,18,2,18,2,,,,
min_diameter,0,0,18,1,0,0,18,1,,,,
nu,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
t_d,0,0,18,1,0,0,18,1,,,,
happiness,0,0,11,2,7,1,18,3,,,,
hash,9,2,0,0,9,2,18,4,0.0,1.0,0.0,1.0
days_offset,0,0,0,0,18,1,18,1,,,,
comparisons,0,0,18,2,0,0,18,2,,,,
back,0,0,18,1,0,0,18,1,,,,
max_money,0,0,8,1,10,2,18,3,,,,
weapon_atk,0,0,18,1,0,0,18,1,,,,
subfolders,0,0,18,1,0,0,18,1,,,,
pawn,0,0,0,0,18,1,18,1,,,,
pyramid,0,0,17,1,0,0,17,1,,,,
magnets,0,0,7,1,10,1,17,2,,,,
inf,9,4,0,0,8,3,17,7,0.0,0.8888888888888888,0.0,0.75
subtree,0,0,5,1,12,1,17,2,,,,
unique_strings,0,0,9,1,8,1,17,2,,,,
house,10,1,0,0,7,1,17,2,0.0,0.7,0.0,1.0
tasks,5,1,12,2,0,0,17,3,2.4,0.0,2.0,0.0
dislikes,0,0,17,3,0,0,17,3,,,,
update,11,2,0,0,6,1,17,3,0.0,0.5454545454545454,0.0,0.5
stt,17,1,0,0,0,0,17,1,0.0,0.0,0.0,0.0
args,9,2,8,1,0,0,17,3,0.8888888888888888,0.0,0.5,0.0
layer,0,0,6,2,11,2,17,4,,,,
maxlen,12,3,0,0,5,1,17,4,0.0,0.4166666666666667,0.0,0.3333333333333333
team3,0,0,15,2,2,1,17,3,,,,
conn,7,1,0,0,10,1,17,2,0.0,1.4285714285714286,0.0,1.0
vehicle2,17,1,0,0,0,0,17,1,0.0,0.0,0.0,0.0
current_level,0,0,3,1,14,1,17,2,,,,
cc,14,3,0,0,3,1,17,4,0.0,0.21428571428571427,0.0,0.3333333333333333
next_row,0,0,12,1,5,1,17,2,,,,
title,0,0,17,2,0,0,17,2,,,,
distinct_chars,0,0,12,3,5,2,17,5,,,,
reg,9,2,2,1,6,1,17,4,0.2222222222222222,0.6666666666666666,0.5,0.5
library,0,0,6,1,11,1,17,2,,,,
new_a,0,0,17,3,0,0,17,3,,,,
close,15,1,0,0,2,1,17,2,0.0,0.13333333333333333,0.0,1.0
1234,5,1,6,1,6,1,17,3,1.2,1.2,1.0,1.0
double_tile,17,1,0,0,0,0,17,1,0.0,0.0,0.0,0.0
tree,7,1,0,0,9,2,16,3,0.0,1.2857142857142858,0.0,2.0
thread,16,3,0,0,0,0,16,3,0.0,0.0,0.0,0.0
pnt,16,1,0,0,0,0,16,1,0.0,0.0,0.0,0.0
max_socks,0,0,16,2,0,0,16,2,,,,
max_deep,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
max_happiness,0,0,8,1,8,1,16,2,,,,
this_level,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
minv,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
visit,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
count_degree_one,0,0,16,1,0,0,16,1,,,,
usb_mice,0,0,0,0,16,1,16,1,,,,
combined_partition,0,0,16,1,0,0,16,1,,,,
fourth,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
sawprev,16,1,0,0,0,0,16,1,0.0,0.0,0.0,0.0
max_shortest_path,0,0,8,1,8,1,16,2,,,,
destination,0,0,16,1,0,0,16,1,,,,
best_smash,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
max_squares,0,0,8,1,8,1,16,2,,,,
sign_a,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
shouldendwith,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
best_mask,0,0,8,1,8,1,16,2,,,,
d0,12,2,2,1,2,1,16,4,0.16666666666666666,0.16666666666666666,0.5,0.5
bf_program,0,0,16,1,0,0,16,1,,,,
alive,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
suspect_accused,0,0,0,0,16,1,16,1,,,,
max_girl,0,0,8,1,8,1,16,2,,,,
min_bonus,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
max_weight,0,0,8,1,8,1,16,2,,,,
freq1,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
max_diff,0,0,16,2,0,0,16,2,,,,
sorted_rows,0,0,16,1,0,0,16,1,,,,
our,8,2,0,0,8,2,16,4,0.0,1.0,0.0,1.0
shirt,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
ara,8,2,0,0,8,2,16,4,0.0,1.0,0.0,1.0
dc,0,0,16,3,0,0,16,3,,,,
lead,0,0,16,1,0,0,16,1,,,,
new_date,0,0,16,1,0,0,16,1,,,,
indices_1,0,0,0,0,16,1,16,1,,,,
min_max_distance,0,0,16,2,0,0,16,2,,,,
cnt4,0,0,16,1,0,0,16,1,,,,
max_files,0,0,8,1,8,1,16,2,,,,
cinema,9,1,0,0,7,1,16,2,0.0,0.7777777777777778,0.0,1.0
positive,13,2,0,0,3,1,16,3,0.0,0.23076923076923078,0.0,0.5
maxa,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
location,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
lg_c_sz,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
max_pizza,0,0,8,1,8,1,16,2,,,,
temp_t,0,0,10,1,6,1,16,2,,,,
cd,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
full_type_name,4,1,0,0,12,1,16,2,0.0,3.0,0.0,1.0
blocks1,0,0,0,0,16,1,16,1,,,,
senders,0,0,0,0,16,1,16,1,,,,
query_type,0,0,16,1,0,0,16,1,,,,
sum2,12,2,4,1,0,0,16,3,0.3333333333333333,0.0,0.5,0.0
cnt_2,16,1,0,0,0,0,16,1,0.0,0.0,0.0,0.0
aL,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
quz,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
seat,3,1,10,1,3,1,16,3,3.3333333333333335,1.0,1.0,1.0
allBlackCount,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
bqc,16,1,0,0,0,0,16,1,0.0,0.0,0.0,0.0
max_taxi,0,0,8,1,8,1,16,2,,,,
left_str,16,1,0,0,0,0,16,1,0.0,0.0,0.0,0.0
compter,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
bigest,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
minr,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
prev_arr,0,0,8,1,8,1,16,2,,,,
remove,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
_B,16,1,0,0,0,0,16,1,0.0,0.0,0.0,0.0
d_potter,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
original,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
ceil_count,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
max_f,0,0,16,2,0,0,16,2,,,,
cx,0,0,16,1,0,0,16,1,,,,
d_snitch,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
broken,0,0,0,0,16,1,16,1,,,,
uy,2,1,12,1,2,1,16,3,6.0,1.0,1.0,1.0
yf,16,1,0,0,0,0,16,1,0.0,0.0,0.0,0.0
ps2_mice,0,0,0,0,16,1,16,1,,,,
maxratio,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
comparison_result,0,0,16,1,0,0,16,1,,,,
cycles,0,0,12,2,4,1,16,3,,,,
indices_2,0,0,0,0,16,1,16,1,,,,
pieces,0,0,13,1,3,1,16,2,,,,
quatrain_scheme,0,0,8,1,8,1,16,2,,,,
vs,6,2,4,2,6,2,16,6,0.6666666666666666,1.0,1.0,1.0
zl,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
glasses,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
adults,0,0,7,2,9,2,16,4,,,,
frogs,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
adr,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
b_count,14,1,2,1,0,0,16,2,0.14285714285714285,0.0,1.0,0.0
a_str,0,0,16,2,0,0,16,2,,,,
qs,8,2,0,0,8,2,16,4,0.0,1.0,0.0,1.0
ceil,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
co,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
permu,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
max_stolen,0,0,8,1,8,1,16,2,,,,
max_bonus,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
rad,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
next_level,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
bL,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
sumk,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
min_destroyed,0,0,16,2,0,0,16,2,,,,
moved,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
elem,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
phase,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
current_consecutive_n,0,0,16,2,0,0,16,2,,,,
discriminant,0,0,11,2,5,1,16,3,,,,
compressed_result,0,0,16,1,0,0,16,1,,,,
empty_col,0,0,10,1,6,1,16,2,,,,
prev_right,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
cardinality,0,0,16,1,0,0,16,1,,,,
max_xor,0,0,8,1,8,1,16,2,,,,
btm,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
responses,0,0,16,2,0,0,16,2,,,,
min_product,0,0,8,1,8,1,16,2,,,,
maxrun,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
bs,8,2,0,0,8,2,16,4,0.0,1.0,0.0,1.0
polygon,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
sc,8,2,0,0,8,2,16,4,0.0,1.0,0.0,1.0
diffs,3,1,13,3,0,0,16,4,4.333333333333333,0.0,3.0,0.0
crypted_word,7,1,0,0,9,1,16,2,0.0,1.2857142857142858,0.0,1.0
cmax,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
sign_b,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
line_to_points,5,1,0,0,11,1,16,2,0.0,2.2,0.0,1.0
nx,13,2,0,0,3,1,16,3,0.0,0.23076923076923078,0.0,0.5
count4,8,1,4,1,4,1,16,3,0.5,0.5,1.0,1.0
onlinevalue,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
per2,8,2,0,0,8,2,16,4,0.0,1.0,0.0,1.0
compteur,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
miny,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
subsequence,0,0,4,1,12,1,16,2,,,,
lft,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
cur_mod,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
max_subfolders,0,0,8,1,8,1,16,2,,,,
ndir,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
floor_count,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
new_s,0,0,8,3,8,1,16,4,,,,
mh,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
minimum,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
rht,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
best_perms,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
diff_indices,0,0,4,1,12,2,16,3,,,,
cnt7,0,0,16,1,0,0,16,1,,,,
vasya_score,0,0,12,2,3,1,15,3,,,,
result1,12,3,0,0,3,1,15,4,0.0,0.25,0.0,0.3333333333333333
stowaway_pos,0,0,15,1,0,0,15,1,,,,
lp,10,3,0,0,5,1,15,4,0.0,0.5,0.0,0.3333333333333333
max_even,0,0,15,1,0,0,15,1,,,,
min_energy,0,0,15,1,0,0,15,1,,,,
bsum,8,2,0,0,7,2,15,4,0.0,0.875,0.0,1.0
goal,15,1,0,0,0,0,15,1,0.0,0.0,0.0,0.0
guest,3,1,9,1,3,1,15,3,3.0,1.0,1.0,1.0
buns,0,0,0,0,15,1,15,1,,,,
node,0,0,12,4,3,1,15,5,,,,
max_armor_def,0,0,15,1,0,0,15,1,,,,
root_count,0,0,15,1,0,0,15,1,,,,
max_team,0,0,15,1,0,0,15,1,,,,
simplified_type,0,0,15,1,0,0,15,1,,,,
min_total_cost,0,0,15,1,0,0,15,1,,,,
luckynums,8,1,0,0,7,1,15,2,0.0,0.875,0.0,1.0
masha_arrival,0,0,12,1,3,1,15,2,,,,
chess_intervals,0,0,15,1,0,0,15,1,,,,
isDanger,15,1,0,0,0,0,15,1,0.0,0.0,0.0,0.0
coef,12,1,0,0,3,1,15,2,0.0,0.25,0.0,1.0
max_power_of_2,0,0,15,1,0,0,15,1,,,,
earnings,0,0,15,2,0,0,15,2,,,,
