name,ac_total,ac_count,ans_total,ans_count,ref_total,ref_count,total_total,total_count,ans_total_ratio,ref_total_ratio,ans_count_ratio,ref_count_ratio
words,21,1,22,9,24,8,67,18,1.0476190476190477,1.1428571428571428,9.0,8.0
sieve,4,1,33,3,30,3,67,7,8.25,7.5,3.0,3.0
max_pos,0,0,46,3,21,4,67,7,,,,
names,23,5,17,4,27,5,67,14,0.7391304347826086,1.173913043478261,0.8,1.0
pairs,18,4,15,4,34,5,67,13,0.8333333333333334,1.8888888888888888,1.0,1.25
current_min,0,0,32,5,35,5,67,10,,,,
items,23,2,14,1,30,2,67,5,0.6086956521739131,1.3043478260869565,0.5,1.0
7,3,1,0,0,64,1,67,2,0.0,21.333333333333332,0.0,1.0
curh,14,1,0,0,52,1,66,2,0.0,3.7142857142857144,0.0,1.0
min_diff,0,0,53,7,13,3,66,10,,,,
current_word,0,0,14,1,52,1,66,2,,,,
you,32,1,0,0,34,1,66,2,0.0,1.0625,0.0,1.0
ys,38,4,0,0,27,2,65,6,0.0,0.7105263157894737,0.0,0.5
v2,46,9,2,1,17,4,65,14,0.043478260869565216,0.3695652173913043,0.1111111111111111,0.4444444444444444
max2,5,1,0,0,60,1,65,2,0.0,12.0,0.0,1.0
stolen,0,0,13,1,52,1,65,2,,,,
sc,8,2,14,2,43,2,65,6,1.75,5.375,1.0,1.0
self,64,1,0,0,0,0,64,1,0.0,0.0,0.0,0.0
flag1,64,1,0,0,0,0,64,1,0.0,0.0,0.0,0.0
product,6,2,38,9,20,4,64,15,6.333333333333333,3.3333333333333335,4.5,2.0
last_zero,0,0,40,1,24,1,64,2,,,,
sum1,36,3,2,1,25,3,63,7,0.05555555555555555,0.6944444444444444,0.3333333333333333,1.0
set_a,63,1,0,0,0,0,63,1,0.0,0.0,0.0,0.0
bottom,8,1,0,0,55,6,63,7,0.0,6.875,0.0,6.0
take,0,0,7,2,56,5,63,7,,,,
stt,17,1,0,0,46,1,63,2,0.0,2.7058823529411766,0.0,1.0
min_total,0,0,24,4,38,8,62,12,,,,
x3,46,1,0,0,16,1,62,2,0.0,0.34782608695652173,0.0,1.0
dollars,0,0,48,1,14,1,62,2,,,,
xs,38,3,0,0,24,3,62,6,0.0,0.631578947368421,0.0,1.0
len_t,0,0,5,1,56,4,61,5,,,,
power,4,2,33,4,24,3,61,9,8.25,6.0,2.0,1.5
best_k,0,0,43,4,18,2,61,6,,,,
str,58,7,0,0,2,1,60,8,0.0,0.034482758620689655,0.0,0.14285714285714285
app,0,0,0,0,60,1,60,1,,,,
mask,29,3,2,1,29,5,60,9,0.06896551724137931,1.0,0.3333333333333333,1.6666666666666667
E,29,3,11,2,20,2,60,7,0.3793103448275862,0.6896551724137931,0.6666666666666666,0.6666666666666666
best_i,0,0,24,2,36,2,60,4,,,,
carry,42,2,8,1,10,1,60,4,0.19047619047619047,0.23809523809523808,0.5,0.5
earliest,0,0,13,2,47,4,60,6,,,,
ind,60,6,0,0,0,0,60,6,0.0,0.0,0.0,0.0
current_end,0,0,2,1,58,4,60,5,,,,
a_found,0,0,60,1,0,0,60,1,,,,
minResult,60,1,0,0,0,0,60,1,0.0,0.0,0.0,0.0
rows,16,3,13,3,30,4,59,10,0.8125,1.875,1.0,1.3333333333333333
sequence,0,0,24,2,35,4,59,6,,,,
group,26,5,17,2,15,3,58,10,0.6538461538461539,0.5769230769230769,0.4,0.6
min_deque,0,0,49,2,9,1,58,3,,,,
max_deque,0,0,49,2,9,1,58,3,,,,
p_char,0,0,57,2,0,0,57,2,,,,
max_x,0,0,35,7,22,5,57,12,,,,
square,0,0,0,0,57,3,57,3,,,,
max_val,2,1,39,7,16,6,57,14,19.5,8.0,7.0,6.0
bus,8,1,10,1,38,1,56,3,1.25,4.75,1.0,1.0
interest_i,56,1,0,0,0,0,56,1,0.0,0.0,0.0,0.0
move_cost,0,0,0,0,56,1,56,1,,,,
current_x,0,0,28,3,28,4,56,7,,,,
best_time,8,1,30,2,18,3,56,6,3.75,2.25,2.0,3.0
bool,55,3,0,0,0,0,55,3,0.0,0.0,0.0,0.0
sp,41,3,0,0,14,2,55,5,0.0,0.34146341463414637,0.0,0.6666666666666666
min_col,0,0,23,2,32,5,55,7,,,,
inf,9,4,46,1,0,0,55,5,5.111111111111111,0.0,0.25,0.0
scheme,0,0,0,0,54,1,54,1,,,,
coin,54,1,0,0,0,0,54,1,0.0,0.0,0.0,0.0
pre_o,0,0,54,1,0,0,54,1,,,,
min_trees,0,0,18,1,36,1,54,2,,,,
USB,36,1,0,0,18,1,54,2,0.0,0.5,0.0,1.0
best_index,0,0,39,2,15,1,54,3,,,,
next_t,0,0,0,0,54,2,54,2,,,,
net,0,0,0,0,54,1,54,1,,,,
pre_k,0,0,54,1,0,0,54,1,,,,
pre_v,0,0,54,1,0,0,54,1,,,,
fo,46,4,0,0,7,1,53,5,0.0,0.15217391304347827,0.0,0.25
need,34,6,0,0,19,1,53,7,0.0,0.5588235294117647,0.0,0.16666666666666666
dict,53,3,0,0,0,0,53,3,0.0,0.0,0.0,0.0
ratio,10,1,5,2,38,4,53,7,0.5,3.8,2.0,4.0
label,46,4,0,0,7,2,53,6,0.0,0.15217391304347827,0.0,0.5
segments,5,1,14,4,34,6,53,11,2.8,6.8,4.0,6.0
max_col,0,0,23,2,30,4,53,6,,,,
pts,33,4,0,0,19,3,52,7,0.0,0.5757575757575758,0.0,0.75
k2,36,6,7,2,9,2,52,10,0.19444444444444445,0.25,0.3333333333333333,0.3333333333333333
max_y,8,1,23,6,21,4,52,11,2.875,2.625,6.0,4.0
l2,35,7,0,0,17,2,52,9,0.0,0.4857142857142857,0.0,0.2857142857142857
next_balance,0,0,52,1,0,0,52,1,,,,
domino,26,1,0,0,26,1,52,2,0.0,1.0,0.0,1.0
current_count,0,0,45,2,7,2,52,4,,,,
max_gap,0,0,44,3,8,1,52,4,,,,
hi,49,4,3,1,0,0,52,5,0.061224489795918366,0.0,0.25,0.0
teams,7,1,26,3,19,3,52,7,3.7142857142857144,2.7142857142857144,3.0,3.0
max_row,0,0,23,2,28,4,51,6,,,,
login,24,1,0,0,27,1,51,2,0.0,1.125,0.0,1.0
bulls,6,2,30,2,15,2,51,6,5.0,2.5,1.0,1.0
cmd,0,0,25,1,26,3,51,4,,,,
min_distance,0,0,20,4,31,3,51,7,,,,
exponent,0,0,10,5,41,6,51,11,,,,
integer_part,0,0,39,2,12,2,51,4,,,,
unique,5,1,32,7,14,3,51,11,6.4,2.8,7.0,3.0
angle,5,1,24,3,22,2,51,6,4.8,4.4,3.0,2.0
heights,5,1,13,3,33,4,51,8,2.6,6.6,3.0,4.0
prev_was_amplifying,0,0,0,0,50,1,50,1,,,,
bits,18,3,10,4,22,4,50,11,0.5555555555555556,1.2222222222222223,1.3333333333333333,1.3333333333333333
P,31,6,17,4,2,1,50,11,0.5483870967741935,0.06451612903225806,0.6666666666666666,0.16666666666666666
expected,0,0,10,3,40,4,50,7,,,,
sz,34,4,0,0,16,3,50,7,0.0,0.47058823529411764,0.0,0.75
processed,0,0,29,8,21,7,50,15,,,,
current_a,0,0,38,3,12,2,50,5,,,,
current_d,0,0,49,3,0,0,49,3,,,,
PS2,33,1,0,0,16,1,49,2,0.0,0.48484848484848486,0.0,1.0
ra,34,3,0,0,15,2,49,5,0.0,0.4411764705882353,0.0,0.6666666666666666
like,24,2,0,0,25,2,49,4,0.0,1.0416666666666667,0.0,1.0
mas,47,5,0,0,2,1,49,6,0.0,0.0425531914893617,0.0,0.2
current_state,0,0,49,1,0,0,49,1,,,,
mapp,31,1,0,0,18,1,49,2,0.0,0.5806451612903226,0.0,1.0
common,5,1,20,5,24,3,49,9,4.0,4.8,5.0,3.0
equipped,25,1,0,0,23,1,48,2,0.0,0.92,0.0,1.0
new_last_type,0,0,48,1,0,0,48,1,,,,
matched,48,1,0,0,0,0,48,1,0.0,0.0,0.0,0.0
mod100,0,0,0,0,48,1,48,1,,,,
need_b,24,1,0,0,24,1,48,2,0.0,1.0,0.0,1.0
current_gcd,0,0,15,1,33,3,48,4,,,,
current_lcm,0,0,38,4,10,1,48,5,,,,
new_cnt,0,0,48,1,0,0,48,1,,,,
ud,48,1,0,0,0,0,48,1,0.0,0.0,0.0,0.0
save,48,1,0,0,0,0,48,1,0.0,0.0,0.0,0.0
di,0,0,24,4,24,5,48,9,,,,
cs,33,4,0,0,15,3,48,7,0.0,0.45454545454545453,0.0,0.75
incorrect,0,0,0,0,48,1,48,1,,,,
node,0,0,34,5,14,5,48,10,,,,
max_a,0,0,36,7,11,6,47,13,,,,
current_color,0,0,36,1,11,3,47,4,,,,
max_k,0,0,34,10,13,3,47,13,,,,
len_b,0,0,7,1,40,2,47,3,,,,
bb,23,5,22,1,2,1,47,7,0.9565217391304348,0.08695652173913043,0.2,0.2
used,16,3,6,2,25,6,47,11,0.375,1.5625,0.6666666666666666,2.0
blocks,0,0,19,3,28,2,47,5,,,,
hours,20,2,6,1,20,2,46,5,0.3,1.0,0.5,1.0
current_r,0,0,20,3,26,1,46,4,,,,
aa,37,8,0,0,9,3,46,11,0.0,0.24324324324324326,0.0,0.375
digit,4,1,2,1,40,4,46,6,0.5,10.0,1.0,4.0
_A,46,1,0,0,0,0,46,1,0.0,0.0,0.0,0.0
max,46,4,0,0,0,0,46,4,0.0,0.0,0.0,0.0
columns,3,1,18,4,25,4,46,9,6.0,8.333333333333334,4.0,4.0
cur_loc,0,0,0,0,45,1,45,1,,,,
