model,type,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
llama_py,mean,5.804466071759626,17.890019737539063,15.244885487843636,29.68381944720324,23.69448580929869,44.92870493504687,95.89207402113458,222.09142989666097,4.784287549410059,1582.117885657046,87.89536386959385,0.07402948565535779,6.672839156602574,24.24592924347158,24.668479674837116,3.595168874460379,59.230796567316865,59.4497281009488
llama_py,var,1.272179764918441,6.217653839136747,6.216869911270594,12.214220918038354,7.117646836098679,18.41522973138097,41.72854755930506,112.55227165784457,1.4381872644467553,1201.0191040198215,66.72334085470443,0.03751694649935464,3.8513009465560866,7.103086997489384,7.2723404191600665,7.096579138277482,7.046715260411218,7.04075260956228
qwen_14b_py,mean,5.64128560800528,16.861696620818076,14.265258035875693,27.665191841808646,22.502982228823356,41.93044987768433,88.47713194554908,201.9742298728298,4.618256389771114,1330.5539412610246,73.9197810122964,0.06732493911099523,5.681989108334879,27.678434487653593,28.200744979323627,9.603806185824666,64.47581280916016,64.77306213369638
qwen_14b_py,var,0.9048850132721453,4.236297422235772,4.164586791702349,8.169302503011101,4.902062000487354,12.32221761132846,28.49024238405861,74.60552665423154,0.9882156098542345,763.0177289861546,42.38983235818233,0.024869022985656086,1.9723863862665114,5.145111735745932,5.197795897252513,7.1323827169568865,4.71710014027054,4.716374453632788
qwen_32b_py,mean,5.901808117039554,17.558260607439642,14.723481918856603,28.49878590600556,23.460068724479196,43.22226782486217,93.84311166957177,211.89788877228045,4.75947605511664,1458.6208402885748,81.03455151301912,0.07063305842038313,4.710376024040657,26.862933480185493,27.274186340275925,4.783453144360162,61.5636048300394,62.00059963373593
qwen_32b_py,var,1.1401694595917151,5.011240571206824,4.868223037179936,9.49820851824596,5.831601368903019,14.349617895150216,33.83116171368804,87.12335530443754,1.2223468083850215,921.8146760554364,51.21188130852848,0.02904070336920728,2.4453333232586996,6.028195293757704,6.08842748166727,4.686045296361534,5.789863625272142,5.762136277784286
qwen_4b_py,mean,5.20306143005804,15.251841244039888,12.867031699369143,24.969544137183703,20.454902674097927,37.836575836552846,78.39240239160272,178.53761380098913,4.266855600261341,1105.911853755117,61.43931655602803,0.05951368125992786,5.432768970012628,25.247543575788036,25.608268028570436,14.783005174829,66.60001086532878,66.90117983081592
qwen_4b_py,var,0.8538306978532206,4.137832186335807,3.8740226747992086,7.659887878428683,4.766655925083995,11.520861384472907,28.292679671532493,70.75182140612898,0.9146631393595064,651.1715297282136,36.1761315983084,0.023583609073437338,1.7974297704164757,4.610264566225848,4.626663587212798,11.41653738514604,5.082683243567228,5.07349892013161
qwen_8b_py,mean,5.114593720265305,15.048757434841445,12.863452122424398,24.95965565657597,20.16335115510675,37.82310777900037,77.20975404693263,180.05893058162704,4.190524682104648,1174.2149665877184,65.23415961814686,0.06002046171775362,4.626011287536226,23.1739913315176,23.57040710310027,6.587011719270212,62.92333300886096,63.2556680790495
qwen_8b_py,var,1.0860384482975518,4.859211312100841,4.922030354117116,9.693060344425596,5.6523410249404344,14.603070851545658,32.14647700719065,86.64294833498194,1.2135839586599226,852.5158945034916,47.362083878685006,0.028880993019889376,2.2266184008904357,5.839738483304108,5.905286106771582,8.359125572988079,6.050002498533932,6.0347694369935905
qwen_coder_py,mean,5.511489037583795,17.08668240733045,14.743153073747619,28.566257698942263,22.598171444914243,43.30941077268988,90.82519380050448,212.59550029540412,4.583083242418276,1457.380733436223,80.96549600719725,0.07086398654791162,6.19417667321386,23.447595282440922,23.93187250056011,1.264758265176672,57.80501253904263,57.94245108684425
qwen_coder_py,var,1.2737344476462202,6.298249235705743,6.221508554923385,12.168080101274262,7.219905196124355,18.37023088154331,42.42870103207941,112.54413092024956,1.445445901061722,1142.8327035594764,63.490763089217296,0.03751427624128948,3.00340594856007,7.004682053409788,7.128707292947488,3.0095739143042555,5.883387735722088,5.899885354674882
claude_standard_cpp,mean,8.542242943548386,65.89644153225807,96.67830645161291,312.95872983870964,74.43868447580645,409.63703629032256,430.843288407258,2611.658699546371,19.75977787298387,67162.32948684477,3731.2404890625003,0.870552618951613,11.82578125,49.27583165322581,40.611960685483865,0.0904111391129032,53.69971179435484,39.47184798387097
claude_standard_cpp,var,0.9076066075593185,11.600412989374435,23.72112160564778,75.43713096928056,11.94137043887315,96.35672669809627,89.76370551762952,698.9481715604363,4.313910565177558,34582.01191558727,1921.2228877239252,0.23298326693015492,3.549660809572954,10.435443466908602,9.12845473481817,0.046020597898876255,5.62840482925272,2.7081453946686698
deepseek_chat_cpp,mean,7.651875,48.07625,71.44875,249.6071875,55.728125,321.0559375,294.5917484375,1908.6754828125,19.523184375,51055.60376250001,2836.4223953124997,0.63622515625,10.36765625,42.53921875,37.7246875,0.004487499999999999,42.869479687500004,42.017092187500005
deepseek_chat_cpp,var,0.6172851274290355,3.5190226180445596,10.801699973399579,36.492647408871115,3.805651348488228,46.29045243632439,26.881682251623623,305.03073043433847,2.9888908342924547,18789.069522681162,1043.8370856402275,0.10167812044623435,2.0969174678018168,5.733967892802398,5.55183878577662,0.0051892259134462835,2.0603932355930707,1.5932604223209708
deepseek_reasoner_cpp,mean,8.42234375,57.94046875,84.003125,337.67109375,66.3628125,421.67421875,377.0401203125,2720.1161171874996,22.6587359375,98184.663165625,5454.703470312501,0.906704703125,12.13421875,48.28328125,41.803125,0.0202359375,42.077565625000005,40.413931250000005
deepseek_reasoner_cpp,var,0.8764460590761831,18.485657805593945,31.575691111280488,184.28224299742587,18.879989810499822,213.3953534159367,158.33242479447603,1753.387257072715,5.2422201041012455,102703.87675968047,5705.770888378867,0.5844632769870839,3.516195840795473,12.438216995957614,9.983685845221926,0.05164323212037972,3.8886223305730074,2.9072680513274305
gemma_cpp,mean,7.110804528179459,47.51223438079347,112.19053429736745,293.8457264900816,54.62303890897293,406.036260787449,287.2125096950315,2379.327970006952,21.957483298572487,67879.87947037228,3771.10428695495,0.793109954457499,18.635163063125695,51.227887791991094,47.03748213292547,0.0025910143214682977,38.87905574944382,38.233172271273645
gemma_cpp,var,0.6540637177792772,3.511770622971996,24.803340022759595,53.40842837093513,3.8132609635267625,76.1915591434146,26.263156668519187,474.0524637134164,4.14059375390855,26880.382824617973,1493.3545761220437,0.1580171964945911,5.135484570214328,8.571208110507627,8.60037578731181,0.0029010717963389577,2.889859330320296,2.511179802947156
gpt_cpp,mean,7.587667001546952,48.34377190156105,63.12255608111887,203.35286832699603,55.93143890310799,266.4754244081149,295.9372456521185,1571.2153161744764,15.875327340243034,30078.51641631748,1671.0287386531202,0.523737681449876,8.01396740867536,33.61159935021936,28.845404290183975,0.023744516347700983,48.89048820212283,44.507488458158804
gpt_cpp,var,0.9331569259637889,7.750601947850609,11.29567425365529,32.6352200724866,8.081225051174478,41.75315142857523,57.16497480351429,283.63423156220364,2.9894865833799993,9882.98193225336,549.0545128439801,0.09454486904756369,1.7517421693971977,4.634729109060966,4.2227070578805,0.032795226226173944,5.408644665319218,1.87178168583564
llama_cpp,mean,7.7579032258064515,47.555539314516125,71.15938508064517,244.12832157258063,55.313442540322576,315.28770665322577,291.684219858871,1869.2331139616936,19.492386139112906,52663.31904314516,2925.7399443548393,0.6230772086693549,10.015917338709677,39.970892137096776,34.974349798387095,0.0032859374999999985,43.37672197580645,42.65699385080645
llama_cpp,var,1.0926861986188212,7.901276968718393,21.605626535493542,70.4837779492583,8.370902336014169,88.71462837109749,60.36910414056641,579.5863478109059,5.677330499651996,49067.760123251675,2725.9866790760307,0.19319488374873578,3.803880234198995,9.918761171741716,9.213901034750382,0.008386803556334541,3.4960990626308677,3.0513901417443003
qwen_14b_cpp,mean,7.775065620998896,55.845673398203054,72.01963570533981,255.75342851900015,63.620739019201956,327.77306422434,354.1540457148329,2021.5223047206873,17.462207374857904,46444.33856988679,2580.240901777196,0.6738392230351054,9.744270601376009,41.82804945210741,36.135663090079355,0.03281389191668651,47.949482752531715,42.10450394640988
qwen_14b_cpp,var,0.7281395891782313,8.963960996758466,14.888136446915219,53.40968341885049,9.286914907983,67.10198755636173,70.75764092763339,482.38525306512645,3.3278359668640203,23781.573587813848,1321.1986040757602,0.16079513263184278,2.365412575930945,7.652513069083812,6.872075332447798,0.026585743627917262,3.9398539271417006,2.146229991182347
qwen_32b_cpp,mean,8.04023225932324,54.247053988913365,72.48083579979895,260.02807759683583,62.28728624823661,332.5089133966348,342.1392870963755,2038.5659564906528,18.82480890388153,51082.675361644964,2837.926412590534,0.6795226749526481,10.255774082708783,41.780143700517876,37.35191577560395,0.01932826078613509,45.98333821739414,42.007330462463536
qwen_32b_cpp,var,0.8933617134426364,8.354960771548992,15.495821578340813,56.91990669850151,8.725440007137568,70.74109182894061,64.17599150954807,488.85342424046473,4.0208803939395175,23772.822136837334,1320.7123657486338,0.16295086735621253,2.7314168898140845,8.407429190545848,8.017583202444298,0.02139568202647009,4.427752357811353,2.523495951770064
qwen_4b_cpp,mean,7.465096654787146,50.81016832341207,66.06324986410475,235.00425292417006,58.27526497819921,301.06750278827485,315.46285282205105,1822.1416353562176,16.755165169079614,41082.45263015091,2282.3585623923063,0.6073795612585972,9.848263947704293,38.14656030346195,33.41529272318332,0.020578880254837388,46.83227608739413,43.37789119107775
qwen_4b_cpp,var,0.6364484519355312,7.437435105525642,12.307732777072355,48.68913689639817,7.6827794647098635,59.77787697296275,58.11676168364469,424.63738264744796,2.861921927539346,18516.04751467353,1028.66932779374,0.14154692651547718,2.204303873931866,6.742997035618742,5.963494391361076,0.02013586416070635,3.3829925388946287,2.0152546569592666
qwen_8b_cpp,mean,7.285381546697566,47.40468032579087,64.4132293735425,223.14812802987754,54.69006187248843,287.5613574034201,289.40276908020866,1719.895383001357,16.420450558876873,42327.89599193219,2351.549783217399,0.5732983200772439,8.722287942285199,36.58950255081391,31.878738238722313,0.0174931030826437,46.74022798268965,44.07980960501384
qwen_8b_cpp,var,0.909496804050346,7.830505367189414,18.622995948999346,71.9086648488154,8.259778468332469,89.0909138220629,60.75406047305647,643.3583871568817,3.9026220563123237,43502.314280817984,2416.79521331181,0.21445262254568986,3.4671099697125305,9.413444085380082,8.860483124198812,0.025354331366395578,3.8929009979922142,2.633485616143167
qwen_coder_cpp,mean,7.696087489553354,43.79134167777542,64.08677971426953,216.48195678675162,51.487429167328784,280.56873650102114,264.3001089157669,1633.434775020873,18.525636239538642,41956.164415892825,2330.8979182575417,0.5444773948217008,9.219084288796783,34.53397719982814,30.810212336715985,0.0014701435052762862,44.764947775145885,44.44208389339308
qwen_coder_cpp,var,1.0447969470241503,4.852233253164259,16.983710488663895,57.38705192054602,5.305807170235619,72.14298528129993,36.29496577488714,455.11947429223005,5.032718703039287,27470.02743802313,1526.1127033874009,0.15170618195229044,2.971100674084862,8.021926573116238,7.71380853278475,0.004435326097694995,3.1279824813953168,2.838577319340733
