problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
799B,32,10.0,67.0,98.0,441.0,77.0,539.0,439.65,3377.8,32.91,111164.84,6175.82,1.1259,16.0,70.0,59.0,0.0,32.89,32.89
802D,8,8.0,51.0,48.0,178.0,59.0,226.0,313.29,1329.48,13.96,18560.55,1031.14,0.4432,6.0,30.0,25.0,0.0,45.1,45.1
802D,1,8.0,50.0,44.0,176.0,58.0,220.0,306.19,1288.76,14.08,18145.68,1008.09,0.4296,6.0,33.0,28.0,0.0,44.29,44.29
802D,10,7.0,49.0,48.0,181.0,56.0,229.0,294.77,1329.88,12.93,17193.5,955.19,0.4433,6.0,33.0,28.0,0.0,44.2,44.2
802D,16,8.0,48.0,50.0,171.0,56.0,221.0,292.08,1283.43,14.25,18288.81,1016.05,0.4278,7.0,35.0,30.0,0.0,43.61,43.61
802D,12,8.0,50.0,44.0,176.0,58.0,220.0,306.19,1288.76,14.08,18145.68,1008.09,0.4296,6.0,33.0,28.0,0.0,44.29,44.29
802D,11,7.0,50.0,48.0,181.0,57.0,229.0,301.84,1335.73,12.67,16923.72,940.21,0.4452,6.0,33.0,28.0,0.0,44.18,44.18
802D,7,7.0,51.0,48.0,178.0,58.0,226.0,308.95,1323.9,12.22,16172.39,898.47,0.4413,6.0,32.0,27.0,0.0,44.5,44.5
802D,6,8.0,50.0,44.0,176.0,58.0,220.0,306.19,1288.76,14.08,18145.68,1008.09,0.4296,6.0,33.0,28.0,0.0,44.29,44.29
802D,5,8.0,50.0,44.0,178.0,58.0,222.0,306.19,1300.47,14.24,18518.72,1028.82,0.4335,6.0,33.0,28.0,0.0,44.26,44.26
802D,15,8.0,51.0,44.0,176.0,59.0,220.0,313.29,1294.18,13.8,17864.78,992.49,0.4314,6.0,33.0,28.0,0.0,44.28,44.28
802D,3,7.0,52.0,52.0,191.0,59.0,243.0,316.07,1429.48,12.86,18377.09,1020.95,0.4765,6.0,33.0,28.0,0.0,43.98,43.98
802D,13,7.0,51.0,48.0,178.0,58.0,226.0,308.95,1323.9,12.22,16172.39,898.47,0.4413,6.0,32.0,27.0,0.0,44.5,44.5
802D,14,8.0,55.0,47.0,197.0,63.0,244.0,341.97,1458.46,14.33,20895.7,1160.87,0.4862,6.0,35.0,30.0,0.0,43.36,43.36
802D,2,8.0,51.0,46.0,185.0,59.0,231.0,313.29,1358.89,14.51,19717.24,1095.4,0.453,6.0,33.0,28.0,0.0,44.13,44.13
802D,4,8.0,56.0,52.0,213.0,64.0,265.0,349.21,1590.0,15.21,24190.71,1343.93,0.53,7.0,39.0,34.0,0.0,41.93,41.93
802D,9,8.0,56.0,53.0,222.0,64.0,275.0,349.21,1650.0,15.86,26164.29,1453.57,0.55,8.0,41.0,36.0,0.0,41.21,41.21
