problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
590B,20,9.0,80.0,225.0,822.0,89.0,1047.0,534.28,6780.09,46.24,313494.55,17416.36,2.26,18.0,95.0,90.0,0.0,27.61,27.61
590B,21,9.0,58.0,109.0,289.0,67.0,398.0,368.29,2414.3,22.42,54134.51,3007.47,0.8048,8.0,37.0,34.0,0.0,41.03,41.03
590B,22,10.0,96.0,228.0,902.0,106.0,1130.0,665.38,7602.55,46.98,357161.47,19842.3,2.5342,31.0,121.0,110.0,0.0,23.22,23.22
590B,23,8.0,69.0,107.0,321.0,77.0,428.0,445.49,2682.18,18.61,49911.96,2772.89,0.8941,3.0,37.0,35.0,0.0,41.38,41.38
590B,24,9.0,81.0,106.0,339.0,90.0,445.0,542.06,2888.87,18.83,54407.14,3022.62,0.963,9.0,48.0,42.0,0.0,37.88,37.88
590B,25,9.0,110.0,152.0,601.0,119.0,753.0,774.48,5191.8,24.59,127647.43,7091.52,1.7306,15.0,81.0,66.0,0.1,47.65,30.34
590B,26,11.0,91.0,153.0,583.0,102.0,736.0,630.26,4910.91,35.24,173041.95,9613.44,1.637,17.0,58.0,49.0,0.0,33.4,33.4
590B,27,8.0,69.0,78.0,222.0,77.0,300.0,445.49,1880.04,12.87,24195.25,1344.18,0.6267,4.0,32.0,24.0,0.0,43.7,43.7
590B,28,8.0,71.0,72.0,221.0,79.0,293.0,460.63,1847.01,12.45,22996.55,1277.59,0.6157,4.0,34.0,29.0,0.0,43.18,43.18
590B,29,8.0,71.0,123.0,353.0,79.0,476.0,460.63,3000.6,19.89,59673.9,3315.22,1.0002,11.0,46.0,39.0,0.0,37.9,37.9
590B,30,8.0,84.0,135.0,493.0,92.0,628.0,560.95,4096.8,23.48,96177.18,5343.18,1.3656,7.0,47.0,42.0,0.0,37.29,37.29
590B,31,8.0,74.0,104.0,317.0,82.0,421.0,483.5,2676.53,17.14,45862.69,2547.93,0.8922,9.0,43.0,37.0,0.0,39.16,39.16
590B,32,9.0,66.0,106.0,294.0,75.0,400.0,427.46,2491.53,20.05,49943.8,2774.66,0.8305,6.0,27.0,24.0,0.0,44.19,44.19
595B,1,10.0,51.0,102.0,288.0,61.0,390.0,322.51,2312.99,28.24,65307.88,3628.22,0.771,15.0,37.0,34.0,0.0,40.22,40.22
595B,2,10.0,59.0,106.0,393.0,69.0,499.0,380.3,3048.15,33.31,101519.02,5639.95,1.0161,14.0,48.0,44.0,0.0,37.05,37.05
595B,3,11.0,50.0,81.0,260.0,61.0,341.0,320.25,2022.38,28.6,57840.11,3213.34,0.6741,9.0,34.0,31.0,0.0,42.23,42.23
595B,4,11.0,58.0,89.0,262.0,69.0,351.0,377.82,2144.09,24.84,53269.6,2959.42,0.7147,12.0,34.0,31.0,0.0,41.65,41.65
595B,5,10.0,57.0,76.0,250.0,67.0,326.0,365.69,1977.55,21.93,43367.22,2409.29,0.6592,11.0,43.0,39.0,0.0,39.81,39.81
