problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
625D,pass@28,14.0,62.0,66.0,127.0,76.0,193.0,422.46,1205.85,14.34,17290.33,960.57,0.402,26.0,102.0,107.0,17.65,53.02,53.02
625D,pass@21,14.0,52.0,67.0,128.0,66.0,195.0,349.73,1178.66,17.23,20309.16,1128.29,0.3929,30.0,116.0,119.0,25.86,54.6,54.6
625D,pass@30,12.0,47.0,55.0,102.0,59.0,157.0,304.09,923.57,13.02,12026.12,668.12,0.3079,27.0,101.0,102.0,34.65,59.25,59.25
625D,pass@25,12.0,114.0,117.0,226.0,126.0,343.0,821.97,2393.21,11.89,28466.57,1581.48,0.7977,66.0,176.0,179.0,19.89,41.65,41.65
626A,pass@1,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@16,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@3,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@12,4.0,12.0,12.0,24.0,16.0,36.0,51.02,144.0,4.0,576.0,32.0,0.048,0.0,18.0,18.0,0.0,56.29,57.5
626A,pass@4,4.0,12.0,12.0,24.0,16.0,36.0,51.02,144.0,4.0,576.0,32.0,0.048,0.0,18.0,18.0,0.0,56.29,57.5
626A,pass@5,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@9,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@2,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@11,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@13,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@14,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@7,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@10,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@15,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@6,4.0,12.0,12.0,24.0,16.0,36.0,51.02,144.0,4.0,576.0,32.0,0.048,0.0,18.0,18.0,0.0,56.29,57.5
626A,pass@8,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@20,4.0,12.0,12.0,24.0,16.0,36.0,51.02,144.0,4.0,576.0,32.0,0.048,0.0,18.0,18.0,0.0,56.29,57.5
626A,pass@17,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@18,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@19,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@22,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@23,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@25,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@21,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@24,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@26,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@27,4.0,12.0,12.0,24.0,16.0,36.0,51.02,144.0,4.0,576.0,32.0,0.048,0.0,18.0,18.0,0.0,56.29,57.5
626A,pass@28,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@30,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
