problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
106B,pass@8,7.0,20.0,10.0,21.0,27.0,31.0,106.09,147.4,3.67,541.7,30.09,0.0491,10.0,19.0,19.0,0.0,55.44,55.58
106B,pass@9,4.0,13.0,6.0,13.0,17.0,19.0,56.11,77.66,2.0,155.32,8.63,0.0259,0.0,5.0,6.0,0.0,68.71,69.79
106B,pass@10,4.0,12.0,6.0,13.0,16.0,19.0,51.02,76.0,2.17,164.67,9.15,0.0253,0.0,17.0,18.0,0.0,58.24,59.45
106B,pass@11,4.0,7.0,8.0,16.0,11.0,24.0,27.65,83.03,4.57,379.55,21.09,0.0277,6.0,14.0,15.0,0.0,59.96,60.1
106B,pass@12,5.0,13.0,7.0,14.0,18.0,21.0,59.72,87.57,2.69,235.76,13.1,0.0292,0.0,16.0,16.0,0.0,58.92,60.13
106B,pass@13,5.0,13.0,7.0,14.0,18.0,21.0,59.72,87.57,2.69,235.76,13.1,0.0292,0.0,17.0,18.0,0.0,57.81,59.02
106B,pass@14,5.0,14.0,7.0,15.0,19.0,22.0,64.91,93.45,2.68,250.32,13.91,0.0312,0.0,16.0,17.0,0.0,58.15,59.36
106B,pass@15,5.0,9.0,5.0,9.0,14.0,14.0,40.14,53.3,2.5,133.26,7.4,0.0178,0.0,13.0,14.0,0.0,61.83,62.91
106B,pass@16,5.0,14.0,8.0,17.0,19.0,25.0,64.91,106.2,3.04,322.39,17.91,0.0354,0.0,16.0,16.0,0.0,58.34,59.55
106B,pass@17,5.0,13.0,7.0,14.0,18.0,21.0,59.72,87.57,2.69,235.76,13.1,0.0292,0.0,17.0,18.0,0.0,57.81,59.02
106B,pass@18,4.0,12.0,6.0,12.0,16.0,18.0,51.02,72.0,2.0,144.0,8.0,0.024,0.0,18.0,17.0,0.0,59.08,60.15
106B,pass@19,6.0,20.0,10.0,21.0,26.0,31.0,101.95,145.71,3.15,459.0,25.5,0.0486,10.0,17.0,17.0,0.0,56.53,56.67
106B,pass@20,5.0,13.0,7.0,14.0,18.0,21.0,59.72,87.57,2.69,235.76,13.1,0.0292,0.0,19.0,20.0,0.0,56.81,58.02
106B,pass@21,5.0,13.0,7.0,14.0,18.0,21.0,59.72,87.57,2.69,235.76,13.1,0.0292,8.0,19.0,19.0,0.0,57.29,57.43
106B,pass@22,5.0,15.0,8.0,17.0,20.0,25.0,70.21,108.05,2.83,306.14,17.01,0.036,0.0,18.0,18.0,0.0,57.03,58.38
106B,pass@23,5.0,13.0,7.0,14.0,18.0,21.0,59.72,87.57,2.69,235.76,13.1,0.0292,8.0,20.0,21.0,0.0,56.35,56.48
106B,pass@24,5.0,17.0,8.0,18.0,22.0,26.0,81.1,115.95,2.65,306.91,17.05,0.0386,0.0,15.0,15.0,0.0,58.41,59.89
106B,pass@25,5.0,13.0,7.0,14.0,18.0,21.0,59.72,87.57,2.69,235.76,13.1,0.0292,0.0,16.0,16.0,0.0,58.92,60.13
106B,pass@26,5.0,14.0,7.0,15.0,19.0,22.0,64.91,93.45,2.68,250.32,13.91,0.0312,0.0,16.0,17.0,0.0,58.15,59.36
106B,pass@27,5.0,14.0,7.0,15.0,19.0,22.0,64.91,93.45,2.68,250.32,13.91,0.0312,0.0,16.0,17.0,0.0,58.15,59.36
106B,pass@28,5.0,13.0,7.0,14.0,18.0,21.0,59.72,87.57,2.69,235.76,13.1,0.0292,0.0,21.0,19.0,0.0,57.29,58.5
106B,pass@29,7.0,20.0,15.0,29.0,27.0,44.0,106.09,209.22,5.08,1061.77,58.99,0.0697,9.0,22.0,22.0,0.0,53.12,53.26
106B,pass@30,5.0,14.0,7.0,15.0,19.0,22.0,64.91,93.45,2.68,250.32,13.91,0.0312,0.0,16.0,17.0,0.0,58.15,59.36
106B,pass@31,7.0,21.0,11.0,22.0,28.0,33.0,111.89,158.64,3.67,581.69,32.32,0.0529,0.0,15.0,15.0,0.0,57.46,58.94
106B,pass@32,5.0,14.0,7.0,15.0,19.0,22.0,64.91,93.45,2.68,250.32,13.91,0.0312,0.0,17.0,18.0,0.0,57.61,58.82
108D,pass@1,8.0,19.0,20.0,37.0,27.0,57.0,104.71,271.03,7.79,2111.17,117.29,0.0903,4.0,22.0,22.0,0.0,53.01,53.14
108D,pass@2,5.0,10.0,10.0,19.0,15.0,29.0,44.83,113.3,4.75,538.17,29.9,0.0378,2.0,16.0,16.0,0.0,58.95,59.08
108D,pass@3,5.0,13.0,13.0,23.0,18.0,36.0,59.72,150.12,4.42,663.98,36.89,0.05,2.0,23.0,24.0,0.0,54.25,54.38
108D,pass@4,4.0,8.0,9.0,17.0,12.0,26.0,32.0,93.21,4.25,396.14,22.01,0.0311,0.0,13.0,13.0,0.0,61.64,61.91
108D,pass@5,5.0,10.0,10.0,19.0,15.0,29.0,44.83,113.3,4.75,538.17,29.9,0.0378,2.0,15.0,15.0,0.0,59.69,59.69
108D,pass@6,5.0,13.0,12.0,21.0,18.0,33.0,59.72,137.61,4.04,555.72,30.87,0.0459,3.0,21.0,21.0,0.0,55.64,55.78
108D,pass@7,6.0,12.0,13.0,23.0,18.0,36.0,58.53,150.12,5.75,863.17,47.95,0.05,2.0,23.0,24.0,0.0,54.25,54.38
108D,pass@8,5.0,11.0,12.0,21.0,16.0,33.0,49.66,132.0,4.77,630.0,35.0,0.044,2.0,18.0,18.0,0.0,57.37,57.5
108D,pass@9,4.0,11.0,10.0,19.0,15.0,29.0,46.05,113.3,3.45,391.4,21.74,0.0378,0.0,17.0,18.0,0.0,57.96,58.23
108D,pass@10,4.0,8.0,9.0,17.0,12.0,26.0,32.0,93.21,4.25,396.14,22.01,0.0311,2.0,14.0,14.0,35.71,88.58,88.58
108D,pass@11,9.0,17.0,18.0,35.0,26.0,53.0,98.02,249.12,9.26,2308.05,128.23,0.083,7.0,26.0,27.0,11.54,69.98,69.98
108D,pass@12,7.0,16.0,16.0,31.0,23.0,47.0,83.65,212.61,6.78,1441.74,80.1,0.0709,3.0,18.0,18.0,0.0,55.78,55.92
108D,pass@13,5.0,11.0,12.0,21.0,16.0,33.0,49.66,132.0,4.77,630.0,35.0,0.044,2.0,18.0,18.0,0.0,57.37,57.5
108D,pass@14,3.0,8.0,8.0,16.0,11.0,24.0,28.75,83.03,3.0,249.08,13.84,0.0277,2.0,15.0,15.0,0.0,60.64,60.64
108D,pass@15,6.0,16.0,15.0,29.0,22.0,44.0,79.51,196.21,5.44,1066.92,59.27,0.0654,3.0,18.0,18.0,0.0,56.16,56.16
108D,pass@16,5.0,11.0,12.0,21.0,16.0,33.0,49.66,132.0,4.77,630.0,35.0,0.044,2.0,18.0,18.0,0.0,57.37,57.5
108D,pass@17,6.0,12.0,13.0,23.0,18.0,36.0,58.53,150.12,5.75,863.17,47.95,0.05,3.0,18.0,18.0,0.0,56.84,56.97
108D,pass@18,5.0,10.0,10.0,19.0,15.0,29.0,44.83,113.3,4.75,538.17,29.9,0.0378,2.0,20.0,21.0,0.0,56.37,56.5
108D,pass@19,6.0,14.0,16.0,29.0,20.0,45.0,68.81,194.49,6.21,1208.6,67.14,0.0648,3.0,18.0,18.0,0.0,56.05,56.19
108D,pass@20,4.0,8.0,10.0,19.0,12.0,29.0,32.0,103.96,4.75,493.83,27.43,0.0347,2.0,16.0,16.0,0.0,59.34,59.34
108D,pass@21,6.0,11.0,12.0,22.0,17.0,34.0,53.56,138.97,6.0,833.84,46.32,0.0463,3.0,20.0,20.0,0.0,56.08,56.21
108D,pass@22,5.0,9.0,10.0,19.0,14.0,29.0,40.14,110.41,5.28,582.74,32.37,0.0368,0.0,13.0,13.0,0.0,60.99,61.4
108D,pass@23,5.0,11.0,13.0,23.0,16.0,36.0,49.66,144.0,5.23,752.73,41.82,0.048,2.0,23.0,24.0,0.0,54.38,54.51
108D,pass@24,4.0,8.0,9.0,17.0,12.0,26.0,32.0,93.21,4.25,396.14,22.01,0.0311,2.0,14.0,14.0,0.0,60.94,60.94
108D,pass@25,5.0,11.0,13.0,23.0,16.0,36.0,49.66,144.0,5.23,752.73,41.82,0.048,2.0,23.0,24.0,0.0,54.38,54.51
108D,pass@26,4.0,8.0,9.0,17.0,12.0,26.0,32.0,93.21,4.25,396.14,22.01,0.0311,2.0,16.0,18.0,12.5,78.11,78.11
108D,pass@27,6.0,13.0,12.0,23.0,19.0,35.0,63.62,148.68,5.31,789.13,43.84,0.0496,0.0,13.0,13.0,0.0,60.09,60.49
108D,pass@28,5.0,11.0,12.0,21.0,16.0,33.0,49.66,132.0,4.77,630.0,35.0,0.044,2.0,17.0,17.0,0.0,57.91,58.04
108D,pass@29,5.0,10.0,10.0,19.0,15.0,29.0,44.83,113.3,4.75,538.17,29.9,0.0378,2.0,16.0,16.0,0.0,58.95,59.08
108D,pass@30,8.0,17.0,18.0,33.0,25.0,51.0,93.49,236.84,7.76,1838.97,102.16,0.0789,5.0,23.0,23.0,0.0,52.86,53.0
108D,pass@31,5.0,10.0,10.0,19.0,15.0,29.0,44.83,113.3,4.75,538.17,29.9,0.0378,2.0,16.0,16.0,0.0,58.95,59.08
108D,pass@32,4.0,8.0,9.0,17.0,12.0,26.0,32.0,93.21,4.25,396.14,22.01,0.0311,0.0,13.0,13.0,0.0,61.64,61.91
116A,pass@1,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@2,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@3,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,2.0,12.0,12.0,0.0,66.03,66.17
116A,pass@4,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@5,6.0,18.0,16.0,30.0,24.0,46.0,90.57,210.91,5.0,1054.54,58.59,0.0703,4.0,19.0,19.0,0.0,55.16,55.29
116A,pass@6,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@7,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,2.0,12.0,12.0,0.0,66.03,66.17
116A,pass@8,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,2.0,12.0,12.0,0.0,66.03,66.17
116A,pass@9,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@10,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,2.0,12.0,12.0,0.0,66.03,66.17
116A,pass@11,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,68.87,69.0
116A,pass@12,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@13,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,8.0,8.0,0.0,71.69,71.96
116A,pass@14,2.0,6.0,4.0,8.0,8.0,12.0,17.51,36.0,1.33,48.0,2.67,0.012,2.0,16.0,16.0,0.0,62.57,62.57
116A,pass@15,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@16,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@17,3.0,8.0,5.0,10.0,11.0,15.0,28.75,51.89,1.88,97.3,5.41,0.0173,2.0,17.0,17.0,0.0,60.75,60.88
116A,pass@18,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@19,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@20,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,2.0,12.0,12.0,0.0,66.03,66.17
116A,pass@21,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@22,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@23,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@24,3.0,8.0,5.0,10.0,11.0,15.0,28.75,51.89,1.88,97.3,5.41,0.0173,2.0,17.0,17.0,0.0,60.75,60.88
116A,pass@25,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@26,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@27,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,8.0,8.0,0.0,71.69,71.96
116A,pass@28,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@29,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@30,4.0,6.0,4.0,8.0,10.0,12.0,23.51,39.86,2.67,106.3,5.91,0.0133,3.0,13.0,13.0,0.0,63.96,64.09
116A,pass@31,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,68.87,69.0
116A,pass@32,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,8.0,8.0,0.0,71.69,71.96
116B,pass@1,6.0,19.0,12.0,21.0,25.0,33.0,96.22,153.25,3.32,508.14,28.23,0.0511,6.0,21.0,21.0,0.0,54.91,55.05
116B,pass@2,7.0,18.0,12.0,24.0,25.0,36.0,94.71,167.18,4.67,780.17,43.34,0.0557,9.0,15.0,15.0,0.0,57.43,57.57
116B,pass@3,6.0,15.0,9.0,16.0,21.0,25.0,74.11,109.81,3.2,351.39,19.52,0.0366,9.0,21.0,21.0,0.0,55.52,55.66
116B,pass@4,7.0,18.0,12.0,24.0,25.0,36.0,94.71,167.18,4.67,780.17,43.34,0.0557,9.0,13.0,13.0,0.0,58.79,58.92
116B,pass@5,4.0,12.0,8.0,14.0,16.0,22.0,51.02,88.0,2.33,205.33,11.41,0.0293,8.0,21.0,21.0,0.0,56.33,56.47
116B,pass@6,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,17.0,17.0,23.53,81.24,81.5
116B,pass@7,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,16.0,16.0,6.25,71.74,71.87
116B,pass@8,8.0,24.0,16.0,28.0,32.0,44.0,134.04,220.0,4.67,1026.67,57.04,0.0733,11.0,17.0,17.0,0.0,55.14,55.28
116B,pass@9,8.0,23.0,14.0,25.0,31.0,39.0,128.04,193.21,4.35,840.06,46.67,0.0644,6.0,22.0,22.0,0.0,53.77,53.9
116B,pass@10,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,15.0,15.0,26.67,83.52,83.65
116B,pass@11,6.0,14.0,10.0,20.0,20.0,30.0,68.81,129.66,4.29,555.68,30.87,0.0432,9.0,24.0,24.0,0.0,53.75,53.89
116B,pass@12,8.0,27.0,17.0,29.0,35.0,46.0,152.38,235.95,4.3,1013.7,56.32,0.0786,6.0,34.0,34.0,0.0,49.04,49.17
116B,pass@13,8.0,21.0,14.0,25.0,29.0,39.0,116.24,189.46,4.76,902.2,50.12,0.0632,10.0,16.0,16.0,6.25,70.78,70.92
116B,pass@14,8.0,22.0,15.0,26.0,30.0,41.0,122.11,201.18,4.73,951.04,52.84,0.0671,10.0,18.0,18.0,0.0,55.01,55.14
116B,pass@15,6.0,17.0,11.0,19.0,23.0,30.0,85.0,135.71,3.35,455.02,25.28,0.0452,8.0,14.0,14.0,0.0,58.86,58.99
116B,pass@16,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,16.0,16.0,0.0,57.26,57.39
116B,pass@17,4.0,12.0,8.0,14.0,16.0,22.0,51.02,88.0,2.33,205.33,11.41,0.0293,8.0,22.0,22.0,0.0,55.89,56.03
116B,pass@18,6.0,24.0,20.0,40.0,30.0,60.0,125.55,294.41,5.0,1472.07,81.78,0.0981,13.0,20.0,20.0,30.0,78.95,79.09
116B,pass@19,8.0,22.0,15.0,26.0,30.0,41.0,122.11,201.18,4.73,951.04,52.84,0.0671,10.0,17.0,17.0,0.0,55.55,55.68
116B,pass@20,7.0,20.0,13.0,23.0,27.0,36.0,106.09,171.18,4.03,688.98,38.28,0.0571,10.0,22.0,22.0,0.0,53.6,53.73
116B,pass@21,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,16.0,16.0,18.75,80.11,80.25
116B,pass@22,3.0,14.0,7.0,14.0,17.0,21.0,58.06,85.84,1.5,128.76,7.15,0.0286,8.0,22.0,22.0,0.0,55.97,56.1
116B,pass@23,8.0,24.0,16.0,28.0,32.0,44.0,134.04,220.0,4.67,1026.67,57.04,0.0733,11.0,17.0,17.0,0.0,55.14,55.28
116B,pass@24,8.0,27.0,17.0,29.0,35.0,46.0,152.38,235.95,4.3,1013.7,56.32,0.0786,6.0,23.0,23.0,0.0,52.74,52.87
116B,pass@25,8.0,24.0,16.0,28.0,32.0,44.0,134.04,220.0,4.67,1026.67,57.04,0.0733,11.0,17.0,17.0,0.0,55.14,55.28
116B,pass@26,4.0,12.0,8.0,14.0,16.0,22.0,51.02,88.0,2.33,205.33,11.41,0.0293,9.0,25.0,25.0,0.0,54.55,54.68
116B,pass@27,6.0,27.0,17.0,30.0,33.0,47.0,143.89,237.09,3.33,790.29,43.9,0.079,7.0,24.0,24.0,0.0,52.19,52.32
116B,pass@28,4.0,12.0,8.0,14.0,16.0,22.0,51.02,88.0,2.33,205.33,11.41,0.0293,8.0,21.0,21.0,0.0,56.33,56.47
116B,pass@29,8.0,22.0,15.0,26.0,30.0,41.0,122.11,201.18,4.73,951.04,52.84,0.0671,10.0,17.0,17.0,0.0,55.55,55.68
116B,pass@30,8.0,25.0,15.0,27.0,33.0,42.0,140.1,211.86,4.32,915.25,50.85,0.0706,7.0,19.0,19.0,0.0,54.74,54.88
116B,pass@31,7.0,20.0,12.0,22.0,27.0,34.0,106.09,161.67,3.85,622.41,34.58,0.0539,9.0,14.0,14.0,0.0,58.19,58.32
116B,pass@32,3.0,14.0,7.0,14.0,17.0,21.0,58.06,85.84,1.5,128.76,7.15,0.0286,8.0,22.0,22.0,0.0,55.97,56.1
119B,pass@1,8.0,26.0,28.0,54.0,34.0,82.0,146.21,417.17,8.31,3465.74,192.54,0.1391,8.0,27.0,33.0,0.0,47.32,47.45
119B,pass@2,6.0,31.0,28.0,56.0,37.0,84.0,169.09,437.59,5.42,2371.48,131.75,0.1459,10.0,43.0,47.0,0.0,43.55,43.69
119B,pass@3,8.0,19.0,20.0,39.0,27.0,59.0,104.71,280.54,8.21,2303.37,127.96,0.0935,10.0,33.0,36.0,0.0,47.43,47.56
119B,pass@4,8.0,36.0,29.0,57.0,44.0,86.0,210.12,469.51,6.33,2973.57,165.2,0.1565,10.0,39.0,41.0,0.0,44.63,44.77
119B,pass@5,3.0,17.0,16.0,32.0,20.0,48.0,74.24,207.45,2.82,585.75,32.54,0.0692,6.0,30.0,32.0,0.0,50.14,50.14
119B,pass@6,7.0,21.0,19.0,38.0,28.0,57.0,111.89,274.02,6.33,1735.46,96.41,0.0913,12.0,31.0,33.0,0.0,48.06,48.19
119B,pass@7,6.0,21.0,17.0,34.0,27.0,51.0,107.75,242.5,4.86,1177.85,65.44,0.0808,12.0,40.0,43.0,0.0,45.92,46.06
119B,pass@8,7.0,18.0,15.0,30.0,25.0,45.0,94.71,208.97,5.83,1219.01,67.72,0.0697,8.0,26.0,27.0,0.0,51.32,51.45
119B,pass@9,5.0,50.0,55.0,110.0,55.0,165.0,293.8,953.92,5.5,5246.58,291.48,0.318,11.0,44.0,52.0,6.82,55.15,55.28
119B,pass@10,3.0,15.0,14.0,28.0,18.0,42.0,63.36,175.14,2.8,490.38,27.24,0.0584,9.0,54.0,56.0,0.0,44.95,44.95
119B,pass@11,6.0,19.0,16.0,32.0,25.0,48.0,96.22,222.91,5.05,1126.26,62.57,0.0743,12.0,31.0,33.0,0.0,48.69,48.82
119B,pass@12,5.0,17.0,15.0,28.0,22.0,43.0,81.1,191.76,4.12,789.58,43.87,0.0639,6.0,201.0,203.0,0.0,32.74,32.87
119B,pass@13,6.0,21.0,20.0,38.0,27.0,58.0,107.75,275.78,5.43,1497.11,83.17,0.0919,9.0,51.0,55.0,0.0,43.74,43.74
119B,pass@14,5.0,25.0,23.0,46.0,30.0,69.0,127.71,338.58,4.6,1557.45,86.52,0.1129,9.0,25.0,26.0,0.0,50.08,50.21
119B,pass@15,6.0,15.0,11.0,21.0,21.0,32.0,74.11,140.55,4.2,590.33,32.8,0.0469,12.0,132.0,132.0,0.0,37.09,37.09
119B,pass@16,6.0,25.0,22.0,44.0,31.0,66.0,131.61,326.98,5.28,1726.44,95.91,0.109,19.0,43.0,47.0,0.0,43.23,43.36
119B,pass@17,5.0,25.0,21.0,42.0,30.0,63.0,127.71,309.13,4.2,1298.36,72.13,0.103,5.0,20.0,24.0,0.0,51.65,51.78
119B,pass@19,5.0,11.0,8.0,16.0,16.0,24.0,49.66,96.0,3.64,349.09,19.39,0.032,9.0,24.0,24.0,0.0,54.67,54.8
119B,pass@20,5.0,12.0,9.0,17.0,17.0,26.0,54.63,106.27,3.54,376.39,20.91,0.0354,11.0,28.0,28.0,21.43,76.57,76.7
119B,pass@21,8.0,25.0,31.0,62.0,33.0,93.0,140.1,469.13,9.92,4653.76,258.54,0.1564,12.0,53.0,55.0,0.0,41.58,41.72
119B,pass@22,6.0,43.0,40.0,80.0,49.0,120.0,248.84,673.77,5.58,3760.55,208.92,0.2246,9.0,28.0,30.0,0.0,46.63,46.76
119B,pass@23,4.0,13.0,9.0,18.0,17.0,27.0,56.11,110.36,2.77,305.62,16.98,0.0368,6.0,21.0,21.0,0.0,55.91,56.05
119B,pass@24,10.0,34.0,32.0,63.0,44.0,95.0,206.19,518.65,9.26,4805.1,266.95,0.1729,13.0,42.0,46.0,0.0,42.84,42.97
119B,pass@25,6.0,20.0,17.0,34.0,26.0,51.0,101.95,239.72,5.1,1222.58,67.92,0.0799,12.0,32.0,34.0,0.0,48.18,48.32
119B,pass@26,4.0,18.0,14.0,28.0,22.0,42.0,83.06,187.3,3.11,582.7,32.37,0.0624,6.0,29.0,32.0,0.0,50.31,50.45
119B,pass@27,6.0,25.0,20.0,39.0,31.0,59.0,131.61,292.3,4.68,1367.95,76.0,0.0974,15.0,34.0,34.0,0.0,47.17,47.31
119B,pass@28,7.0,17.0,15.0,30.0,24.0,45.0,89.14,206.32,6.18,1274.35,70.8,0.0688,12.0,29.0,30.0,0.0,49.82,49.96
119B,pass@29,5.0,17.0,16.0,31.0,22.0,47.0,81.1,209.59,4.56,955.5,53.08,0.0699,7.0,37.0,39.0,0.0,47.96,48.1
119B,pass@30,8.0,26.0,22.0,43.0,34.0,65.0,146.21,330.69,6.62,2187.61,121.53,0.1102,16.0,28.0,28.0,0.0,48.5,48.64
119B,pass@31,5.0,18.0,14.0,28.0,23.0,42.0,86.67,189.99,3.89,738.85,41.05,0.0633,4.0,36.0,39.0,0.0,48.66,48.8
119B,pass@32,4.0,7.0,5.0,10.0,11.0,15.0,27.65,51.89,2.86,148.26,8.24,0.0173,7.0,23.0,23.0,0.0,57.21,57.34
121C,pass@1,12.0,37.0,30.0,56.0,49.0,86.0,235.77,482.87,9.08,4384.94,243.61,0.161,15.0,42.0,42.0,0.0,44.32,43.78
121C,pass@2,11.0,21.0,19.0,37.0,32.0,56.0,130.29,280.0,9.69,2713.33,150.74,0.0933,13.0,33.0,33.0,0.0,48.26,47.99
121C,pass@3,11.0,25.0,27.0,52.0,36.0,79.0,154.15,408.42,11.44,4672.37,259.58,0.1361,14.0,30.0,30.0,0.0,47.75,47.61
121C,pass@4,12.0,27.0,27.0,48.0,39.0,75.0,171.4,396.41,10.67,4228.32,234.91,0.1321,15.0,36.0,36.0,0.0,45.98,45.84
121C,pass@5,9.0,18.0,21.0,40.0,27.0,61.0,103.59,290.05,10.0,2900.48,161.14,0.0967,10.0,27.0,27.0,0.0,50.32,50.19
121C,pass@6,11.0,20.0,18.0,33.0,31.0,51.0,124.49,252.66,9.07,2292.93,127.38,0.0842,9.0,33.0,33.0,0.0,48.84,48.84
121C,pass@7,12.0,26.0,25.0,47.0,38.0,72.0,165.23,377.85,10.85,4098.23,227.68,0.126,13.0,39.0,39.0,0.0,45.63,45.5
121C,pass@8,11.0,24.0,24.0,45.0,35.0,69.0,148.09,353.92,10.31,3649.81,202.77,0.118,14.0,30.0,30.0,0.0,48.18,48.05
121C,pass@9,9.0,18.0,19.0,35.0,27.0,54.0,103.59,256.76,8.75,2246.68,124.82,0.0856,11.0,28.0,28.0,0.0,50.22,50.08
121C,pass@10,12.0,36.0,28.0,53.0,48.0,81.0,229.14,452.38,8.83,3996.04,222.0,0.1508,15.0,41.0,41.0,0.0,44.75,44.21
121C,pass@11,10.0,23.0,25.0,48.0,33.0,73.0,137.26,368.24,10.43,3842.51,213.47,0.1227,13.0,34.0,34.0,0.0,47.01,46.88
121C,pass@12,12.0,32.0,29.0,54.0,44.0,83.0,203.02,453.13,10.12,4587.97,254.89,0.151,15.0,35.0,35.0,0.0,45.84,45.7
121C,pass@13,11.0,26.0,27.0,48.0,37.0,75.0,160.27,390.71,10.15,3967.2,220.4,0.1302,16.0,42.0,42.0,0.0,44.56,44.29
121C,pass@14,10.0,24.0,22.0,43.0,34.0,65.0,143.26,330.69,8.96,2962.39,164.58,0.1102,12.0,34.0,34.0,0.0,47.47,47.34
121C,pass@15,12.0,44.0,29.0,55.0,56.0,84.0,283.23,487.82,7.5,3658.63,203.26,0.1626,19.0,47.0,47.0,0.0,42.95,42.15
121C,pass@16,11.0,28.0,29.0,51.0,39.0,80.0,172.66,422.83,10.02,4235.87,235.33,0.1409,15.0,39.0,39.0,0.0,45.02,44.89
121C,pass@17,11.0,22.0,23.0,43.0,33.0,66.0,136.16,332.93,10.75,3579.0,198.83,0.111,14.0,32.0,32.0,0.0,47.76,47.62
121C,pass@18,11.0,34.0,31.0,57.0,45.0,88.0,211.03,483.28,9.22,4456.15,247.56,0.1611,15.0,46.0,46.0,0.0,43.05,42.92
121C,pass@19,12.0,26.0,20.0,38.0,38.0,58.0,165.23,304.38,8.77,2669.18,148.29,0.1015,16.0,39.0,39.0,0.0,46.16,45.75
