problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
615A,pass@10,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,10.0,10.0,0.0,72.91,73.44
615A,pass@11,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,9.0,10.0,0.0,73.04,73.44
615A,pass@12,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,3.0,11.0,13.0,18.18,89.43,89.56
615A,pass@13,3.0,6.0,4.0,8.0,9.0,12.0,20.26,38.04,2.0,76.08,4.23,0.0127,4.0,13.0,14.0,0.0,63.4,63.4
615A,pass@14,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,6.0,7.0,16.67,98.31,98.71
615A,pass@15,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,9.0,10.0,0.0,73.04,73.44
615A,pass@16,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,3.0,12.0,13.0,0.0,70.42,70.56
615A,pass@17,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,9.0,10.0,11.11,91.67,92.07
615A,pass@18,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,4.0,13.0,14.0,0.0,65.99,66.12
615A,pass@19,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,9.0,10.0,0.0,73.04,73.44
615A,pass@20,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,9.0,10.0,0.0,73.04,73.44
615A,pass@21,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,9.0,10.0,0.0,73.04,73.44
615A,pass@22,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,9.0,10.0,0.0,73.04,73.44
615A,pass@24,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,10.0,10.0,0.0,72.91,73.44
615A,pass@25,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,6.0,7.0,0.0,76.42,76.82
615A,pass@26,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,3.0,12.0,14.0,0.0,66.12,66.26
