problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
740B,pass@18,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,9.0,9.0,22.22,91.54,92.21
740B,pass@19,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,12.0,12.0,0.0,64.58,65.25
740B,pass@20,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,9.0,9.0,33.33,94.52,95.19
740B,pass@21,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,9.0,9.0,33.33,94.52,95.19
740B,pass@22,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,12.0,12.0,0.0,64.58,65.25
740B,pass@23,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,9.0,9.0,22.22,91.54,92.21
740B,pass@24,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,9.0,9.0,33.33,94.52,95.19
740B,pass@25,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,12.0,12.0,0.0,64.58,65.25
740B,pass@26,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,12.0,12.0,0.0,64.58,65.25
740B,pass@27,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,12.0,12.0,0.0,64.58,65.25
740B,pass@28,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,9.0,9.0,33.33,94.52,95.19
740B,pass@29,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,12.0,12.0,0.0,64.58,65.25
740B,pass@30,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,12.0,12.0,0.0,64.58,65.25
740B,pass@31,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,9.0,9.0,33.33,94.52,95.19
740B,pass@32,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,9.0,9.0,33.33,94.52,95.19
740D,pass@1,4.0,19.0,20.0,40.0,23.0,60.0,88.71,271.41,4.21,1142.79,63.49,0.0905,4.0,26.0,28.0,0.0,50.85,50.85
740D,pass@2,7.0,37.0,32.0,62.0,44.0,94.0,212.4,513.19,5.86,3009.77,167.21,0.1711,4.0,52.0,54.0,0.0,42.69,42.69
740D,pass@4,7.0,22.0,17.0,33.0,29.0,50.0,117.76,242.9,5.25,1275.22,70.85,0.081,3.0,34.0,34.0,0.0,49.49,49.49
740D,pass@6,6.0,16.0,13.0,25.0,22.0,38.0,79.51,169.46,4.69,794.34,44.13,0.0565,4.0,30.0,31.0,0.0,51.32,51.32
740D,pass@7,7.0,19.0,17.0,33.0,26.0,50.0,100.36,235.02,6.08,1428.69,79.37,0.0783,6.0,31.0,32.0,3.23,60.39,60.39
740D,pass@8,6.0,14.0,12.0,22.0,20.0,34.0,68.81,146.95,4.71,692.74,38.49,0.049,3.0,27.0,28.0,0.0,52.85,52.85
740D,pass@9,7.0,23.0,22.0,43.0,30.0,65.0,123.69,318.95,6.54,2087.03,115.95,0.1063,4.0,28.0,29.0,0.0,49.9,50.03
740D,pass@11,5.0,19.0,17.0,34.0,24.0,51.0,92.32,233.83,4.47,1046.1,58.12,0.0779,3.0,28.0,30.0,0.0,50.79,50.79
740D,pass@12,4.0,23.0,16.0,32.0,27.0,48.0,112.04,228.23,2.78,635.09,35.28,0.0761,3.0,39.0,41.0,0.0,47.9,47.9
740D,pass@13,5.0,18.0,15.0,30.0,23.0,45.0,86.67,203.56,4.17,848.17,47.12,0.0679,2.0,27.0,27.0,0.0,52.34,52.34
740D,pass@14,6.0,26.0,25.0,49.0,32.0,74.0,137.72,370.0,5.65,2091.92,116.22,0.1233,7.0,40.0,42.0,0.0,45.67,45.67
740D,pass@15,6.0,16.0,12.0,23.0,22.0,35.0,79.51,156.08,4.31,673.1,37.39,0.052,3.0,30.0,31.0,0.0,51.71,51.71
740D,pass@16,4.0,20.0,19.0,38.0,24.0,57.0,94.44,261.34,3.8,993.1,55.17,0.0871,3.0,24.0,26.0,0.0,51.8,51.8
740D,pass@17,7.0,15.0,13.0,25.0,22.0,38.0,78.25,169.46,5.83,988.51,54.92,0.0565,2.0,24.0,24.0,0.0,54.02,54.02
740D,pass@18,7.0,34.0,22.0,42.0,41.0,64.0,192.63,342.88,4.32,1482.47,82.36,0.1143,8.0,55.0,55.0,0.0,43.21,43.21
740D,pass@19,5.0,14.0,10.0,20.0,19.0,30.0,64.91,127.44,3.57,455.14,25.29,0.0425,3.0,24.0,25.0,0.0,54.36,54.36
740D,pass@20,6.0,27.0,24.0,48.0,33.0,72.0,143.89,363.2,5.33,1937.05,107.61,0.1211,4.0,30.0,31.0,0.0,49.0,49.0
740D,pass@22,7.0,17.0,12.0,24.0,24.0,36.0,89.14,165.06,4.94,815.58,45.31,0.055,3.0,28.0,29.0,0.0,52.03,52.17
740D,pass@23,5.0,14.0,11.0,22.0,19.0,33.0,64.91,140.18,3.93,550.71,30.6,0.0467,3.0,24.0,25.0,0.0,54.07,54.07
740D,pass@24,7.0,16.0,12.0,23.0,23.0,35.0,83.65,158.32,5.03,796.57,44.25,0.0528,2.0,27.0,28.0,0.0,52.63,52.76
740D,pass@25,6.0,24.0,23.0,45.0,30.0,68.0,125.55,333.67,5.62,1876.89,104.27,0.1112,4.0,36.0,38.0,0.0,47.33,47.33
740D,pass@26,5.0,9.0,6.0,12.0,14.0,18.0,40.14,68.53,3.33,228.44,12.69,0.0228,4.0,24.0,24.0,4.17,68.5,68.5
740D,pass@27,5.0,13.0,11.0,22.0,18.0,33.0,59.72,137.61,4.23,582.19,32.34,0.0459,3.0,24.0,25.0,0.0,54.13,54.13
740D,pass@29,4.0,19.0,18.0,36.0,23.0,54.0,88.71,244.27,3.79,925.66,51.43,0.0814,2.0,27.0,29.0,0.0,51.11,51.11
740D,pass@30,5.0,25.0,22.0,44.0,30.0,66.0,127.71,323.85,4.4,1424.96,79.16,0.108,3.0,33.0,35.0,0.0,48.34,48.34
740D,pass@31,7.0,21.0,20.0,38.0,28.0,58.0,111.89,278.83,6.33,1765.9,98.11,0.0929,5.0,29.0,30.0,0.0,49.98,49.98
740D,pass@32,5.0,15.0,11.0,22.0,20.0,33.0,70.21,142.62,3.67,522.95,29.05,0.0475,3.0,23.0,24.0,4.35,66.65,66.65
742C,pass@1,10.0,14.0,12.0,22.0,24.0,34.0,86.52,155.89,7.86,1224.84,68.05,0.052,9.0,33.0,35.0,3.03,60.07,60.07
742C,pass@2,10.0,14.0,12.0,22.0,24.0,34.0,86.52,155.89,7.86,1224.84,68.05,0.052,9.0,33.0,35.0,3.03,60.07,60.07
742C,pass@3,6.0,14.0,9.0,15.0,20.0,24.0,68.81,103.73,3.21,333.41,18.52,0.0346,8.0,31.0,32.0,32.26,78.98,78.98
742C,pass@4,7.0,15.0,10.0,18.0,22.0,28.0,78.25,124.86,4.2,524.43,29.13,0.0416,11.0,40.0,42.0,17.5,70.59,70.72
742C,pass@5,7.0,23.0,19.0,35.0,30.0,54.0,123.69,264.97,5.33,1411.26,78.4,0.0883,11.0,47.0,48.0,0.0,44.88,44.88
742C,pass@6,6.0,9.0,7.0,12.0,15.0,19.0,44.04,74.23,4.0,296.92,16.5,0.0247,8.0,32.0,34.0,12.5,71.97,71.97
742C,pass@7,9.0,19.0,15.0,26.0,28.0,41.0,109.24,197.1,6.16,1213.73,67.43,0.0657,8.0,35.0,35.0,0.0,49.04,49.17
742C,pass@8,6.0,9.0,8.0,13.0,15.0,21.0,44.04,82.04,4.33,355.53,19.75,0.0273,7.0,26.0,27.0,11.54,73.36,73.36
742C,pass@9,7.0,17.0,12.0,20.0,24.0,32.0,89.14,146.72,4.12,604.14,33.56,0.0489,5.0,40.0,42.0,2.5,58.16,58.16
742C,pass@10,5.0,9.0,8.0,12.0,14.0,20.0,40.14,76.15,3.33,253.82,14.1,0.0254,7.0,22.0,23.0,27.27,82.0,82.0
742C,pass@11,7.0,16.0,14.0,25.0,23.0,39.0,83.65,176.42,5.47,964.79,53.6,0.0588,1.0,38.0,39.0,0.0,48.08,49.43
742C,pass@12,6.0,11.0,8.0,13.0,17.0,21.0,53.56,85.84,3.55,304.33,16.91,0.0286,8.0,31.0,32.0,16.13,74.17,74.17
742C,pass@13,7.0,12.0,12.0,19.0,19.0,31.0,62.67,131.69,5.54,729.76,40.54,0.0439,10.0,35.0,37.0,2.86,59.64,59.64
742C,pass@14,9.0,19.0,14.0,26.0,28.0,40.0,109.24,192.29,6.16,1184.13,65.78,0.0641,14.0,44.0,46.0,0.0,45.72,45.85
742C,pass@15,6.0,10.0,8.0,13.0,16.0,21.0,48.73,84.0,3.9,327.6,18.2,0.028,13.0,39.0,41.0,28.21,75.66,75.66
742C,pass@16,8.0,19.0,15.0,27.0,27.0,42.0,104.71,199.71,5.68,1135.17,63.06,0.0666,0.0,38.0,39.0,0.0,47.71,49.19
742C,pass@17,6.0,15.0,10.0,17.0,21.0,27.0,74.11,118.59,3.4,403.21,22.4,0.0395,1.0,39.0,40.0,0.0,48.92,50.4
742C,pass@18,7.0,11.0,12.0,18.0,18.0,30.0,57.71,125.1,5.73,716.47,39.8,0.0417,10.0,33.0,34.0,78.79,78.75,78.75
742C,pass@19,6.0,9.0,7.0,12.0,15.0,19.0,44.04,74.23,4.0,296.92,16.5,0.0247,8.0,32.0,34.0,12.5,71.97,71.97
742C,pass@20,9.0,18.0,15.0,28.0,27.0,43.0,103.59,204.46,7.0,1431.22,79.51,0.0682,13.0,31.0,33.0,29.03,75.22,75.22
742C,pass@21,8.0,13.0,10.0,18.0,21.0,28.0,72.11,122.98,5.54,681.15,37.84,0.041,14.0,50.0,52.0,142.0,64.26,64.26
742C,pass@22,5.0,12.0,7.0,12.0,17.0,19.0,54.63,77.66,2.5,194.15,10.79,0.0259,7.0,31.0,33.0,16.13,74.32,74.32
742C,pass@23,5.0,7.0,6.0,9.0,12.0,15.0,31.26,53.77,3.21,172.85,9.6,0.0179,7.0,25.0,26.0,44.0,84.75,84.75
742C,pass@24,9.0,13.0,12.0,21.0,22.0,33.0,76.64,147.16,7.27,1069.75,59.43,0.0491,10.0,33.0,35.0,0.0,49.79,49.79
742C,pass@25,9.0,13.0,12.0,21.0,22.0,33.0,76.64,147.16,7.27,1069.75,59.43,0.0491,10.0,33.0,35.0,0.0,49.79,49.79
742C,pass@26,7.0,20.0,15.0,27.0,27.0,42.0,106.09,199.71,4.72,943.61,52.42,0.0666,11.0,44.0,45.0,2.27,55.2,55.34
742C,pass@27,7.0,16.0,14.0,24.0,23.0,38.0,83.65,171.9,5.25,902.45,50.14,0.0573,9.0,35.0,36.0,0.0,49.19,49.19
742C,pass@28,7.0,12.0,8.0,14.0,19.0,22.0,62.67,93.45,4.08,381.61,21.2,0.0312,8.0,34.0,36.0,17.65,73.53,73.53
742C,pass@29,5.0,7.0,6.0,9.0,12.0,15.0,31.26,53.77,3.21,172.85,9.6,0.0179,8.0,29.0,30.0,20.69,78.24,78.24
742C,pass@30,10.0,14.0,12.0,22.0,24.0,34.0,86.52,155.89,7.86,1224.84,68.05,0.052,9.0,33.0,35.0,3.03,60.07,60.07
742C,pass@31,8.0,13.0,9.0,16.0,21.0,25.0,72.11,109.81,4.92,540.59,30.03,0.0366,11.0,36.0,38.0,30.56,76.4,76.4
742C,pass@32,6.0,9.0,7.0,12.0,15.0,19.0,44.04,74.23,4.0,296.92,16.5,0.0247,8.0,32.0,34.0,12.5,71.97,71.97
742B,pass@1,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@2,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@3,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@4,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@5,3.0,10.0,5.0,10.0,13.0,15.0,37.97,55.51,1.5,83.26,4.63,0.0185,2.0,16.0,17.0,0.0,60.54,60.68
742B,pass@6,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@7,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@8,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@9,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@10,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@11,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@12,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,2.0,15.0,16.0,0.0,63.44,63.44
742B,pass@13,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@14,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,2.0,12.0,12.0,0.0,66.17,66.17
742B,pass@15,3.0,10.0,5.0,10.0,13.0,15.0,37.97,55.51,1.5,83.26,4.63,0.0185,2.0,16.0,17.0,0.0,60.54,60.68
742B,pass@16,3.0,10.0,5.0,10.0,13.0,15.0,37.97,55.51,1.5,83.26,4.63,0.0185,2.0,16.0,17.0,0.0,60.54,60.68
742B,pass@17,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@18,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@19,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@20,3.0,10.0,5.0,10.0,13.0,15.0,37.97,55.51,1.5,83.26,4.63,0.0185,2.0,16.0,17.0,0.0,60.54,60.68
742B,pass@21,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@22,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@23,3.0,10.0,5.0,10.0,13.0,15.0,37.97,55.51,1.5,83.26,4.63,0.0185,2.0,16.0,17.0,0.0,60.54,60.68
742B,pass@24,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,3.0,13.0,13.0,0.0,64.09,64.09
742B,pass@25,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@26,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,3.0,13.0,13.0,0.0,64.09,64.09
742B,pass@27,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@28,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@29,3.0,10.0,5.0,10.0,13.0,15.0,37.97,55.51,1.5,83.26,4.63,0.0185,2.0,16.0,17.0,0.0,60.54,60.68
742B,pass@30,3.0,8.0,4.0,8.0,11.0,12.0,28.75,41.51,1.5,62.27,3.46,0.0138,2.0,13.0,13.0,0.0,63.97,64.1
742B,pass@31,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86,1.0,39.86,2.21,0.0133,2.0,15.0,16.0,0.0,62.26,62.26
742B,pass@32,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,3.0,13.0,13.0,0.0,65.27,65.27
743C,pass@1,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@2,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@3,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@4,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@5,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@6,4.0,6.0,7.0,13.0,10.0,20.0,23.51,66.44,4.33,287.9,15.99,0.0221,0.0,5.0,5.0,0.0,71.72,71.99
743C,pass@7,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@8,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@9,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@10,3.0,5.0,4.0,8.0,8.0,12.0,16.36,36.0,2.4,86.4,4.8,0.012,0.0,5.0,5.0,0.0,73.72,73.86
743C,pass@11,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@12,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@13,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@14,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@15,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@16,4.0,8.0,9.0,17.0,12.0,26.0,32.0,93.21,4.25,396.14,22.01,0.0311,0.0,5.0,5.0,0.0,70.69,70.96
743C,pass@17,5.0,5.0,6.0,11.0,10.0,17.0,23.22,56.47,5.5,310.6,17.26,0.0188,0.0,8.0,8.0,0.0,67.76,68.03
743C,pass@18,3.0,5.0,4.0,8.0,8.0,12.0,16.36,36.0,2.4,86.4,4.8,0.012,0.0,5.0,5.0,0.0,73.72,73.86
743C,pass@19,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@20,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@21,5.0,10.0,12.0,23.0,15.0,35.0,44.83,136.74,5.75,786.26,43.68,0.0456,0.0,8.0,8.0,0.0,65.08,65.34
743C,pass@22,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@23,5.0,5.0,6.0,11.0,10.0,17.0,23.22,56.47,5.5,310.6,17.26,0.0188,0.0,8.0,8.0,0.0,67.76,68.03
743C,pass@24,4.0,6.0,7.0,13.0,10.0,20.0,23.51,66.44,4.33,287.9,15.99,0.0221,0.0,5.0,5.0,0.0,71.72,71.99
743C,pass@25,3.0,5.0,4.0,8.0,8.0,12.0,16.36,36.0,2.4,86.4,4.8,0.012,0.0,5.0,5.0,0.0,73.72,73.86
743C,pass@26,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@27,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@28,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@29,2.0,6.0,5.0,10.0,8.0,15.0,17.51,45.0,1.67,75.0,4.17,0.015,0.0,5.0,5.0,0.0,73.04,73.18
743C,pass@30,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@31,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
743C,pass@32,4.0,3.0,5.0,9.0,7.0,14.0,12.75,39.3,6.0,235.82,13.1,0.0131,0.0,5.0,5.0,0.0,73.32,73.59
745B,pass@1,9.0,51.0,39.0,78.0,60.0,117.0,317.82,691.11,6.88,4756.44,264.25,0.2304,23.0,39.0,39.0,25.64,67.0,67.67
745B,pass@2,6.0,24.0,16.0,32.0,30.0,48.0,125.55,235.53,4.0,942.12,52.34,0.0785,13.0,17.0,17.0,0.0,54.8,54.8
745B,pass@3,5.0,16.0,11.0,20.0,21.0,31.0,75.61,136.16,3.12,425.51,23.64,0.0454,7.0,24.0,24.0,16.67,75.9,75.9
745B,pass@4,8.0,37.0,30.0,62.0,45.0,92.0,216.75,505.25,6.7,3386.54,188.14,0.1684,17.0,29.0,29.0,0.0,46.88,46.88
745B,pass@5,4.0,15.0,8.0,16.0,19.0,24.0,66.6,101.95,2.13,217.49,12.08,0.034,0.0,9.0,9.0,100.0,89.28,90.76
745B,pass@6,8.0,24.0,17.0,34.0,32.0,51.0,134.04,255.0,5.67,1445.0,80.28,0.085,0.0,19.0,19.0,57.89,82.21,84.49
745B,pass@7,5.0,20.0,11.0,22.0,25.0,33.0,98.05,153.25,2.75,421.43,23.41,0.0511,7.0,21.0,21.0,0.0,54.78,54.91
745B,pass@8,9.0,33.0,22.0,46.0,42.0,68.0,194.99,366.68,6.27,2300.07,127.78,0.1222,0.0,23.0,23.0,78.26,78.29,80.58
745B,pass@9,8.0,28.0,19.0,39.0,36.0,58.0,158.61,299.86,5.57,1670.62,92.81,0.1,18.0,25.0,24.0,0.0,50.13,50.13
745B,pass@10,5.0,18.0,10.0,20.0,23.0,30.0,86.67,135.71,2.78,376.96,20.94,0.0452,11.0,14.0,14.0,0.0,58.59,58.59
745B,pass@11,9.0,30.0,20.0,40.0,39.0,60.0,175.74,317.12,6.0,1902.74,105.71,0.1057,0.0,23.0,23.0,26.09,76.11,78.27
745B,pass@12,5.0,18.0,10.0,20.0,23.0,30.0,86.67,135.71,2.78,376.96,20.94,0.0452,7.0,18.0,18.0,0.0,56.74,56.74
745B,pass@13,7.0,24.0,16.0,32.0,31.0,48.0,129.69,237.8,4.67,1109.74,61.65,0.0793,0.0,19.0,19.0,0.0,54.26,55.47
745B,pass@14,5.0,18.0,10.0,20.0,23.0,30.0,86.67,135.71,2.78,376.96,20.94,0.0452,0.0,15.0,15.0,13.33,78.54,79.48
745B,pass@15,6.0,20.0,11.0,22.0,26.0,33.0,101.95,155.11,3.3,511.88,28.44,0.0517,11.0,15.0,15.0,13.33,77.46,77.6
745B,pass@16,7.0,28.0,22.0,42.0,35.0,64.0,154.26,328.27,5.25,1723.44,95.75,0.1094,22.0,30.0,30.0,0.0,47.07,47.2
745B,pass@17,6.0,18.0,10.0,20.0,24.0,30.0,90.57,137.55,3.33,458.5,25.47,0.0458,7.0,20.0,20.0,0.0,55.7,55.7
745B,pass@18,4.0,15.0,8.0,16.0,19.0,24.0,66.6,101.95,2.13,217.49,12.08,0.034,0.0,12.0,12.0,50.0,90.13,91.47
745B,pass@19,5.0,18.0,10.0,20.0,23.0,30.0,86.67,135.71,2.78,376.96,20.94,0.0452,7.0,18.0,18.0,0.0,56.74,56.74
745B,pass@20,5.0,18.0,10.0,20.0,23.0,30.0,86.67,135.71,2.78,376.96,20.94,0.0452,7.0,20.0,20.0,0.0,55.75,55.75
745B,pass@21,6.0,24.0,16.0,32.0,30.0,48.0,125.55,235.53,4.0,942.12,52.34,0.0785,9.0,20.0,20.0,0.0,53.8,53.8
745B,pass@22,6.0,18.0,10.0,20.0,24.0,30.0,90.57,137.55,3.33,458.5,25.47,0.0458,7.0,23.0,23.0,0.0,54.38,54.38
745B,pass@23,6.0,24.0,16.0,32.0,30.0,48.0,125.55,235.53,4.0,942.12,52.34,0.0785,9.0,20.0,20.0,0.0,53.8,53.8
745B,pass@24,5.0,18.0,10.0,20.0,23.0,30.0,86.67,135.71,2.78,376.96,20.94,0.0452,0.0,9.0,9.0,0.0,62.77,64.25
745B,pass@25,8.0,36.0,22.0,42.0,44.0,64.0,210.12,349.4,4.67,1630.55,90.59,0.1165,15.0,43.0,43.0,27.91,70.39,70.53
745B,pass@26,8.0,34.0,25.0,50.0,42.0,75.0,196.97,404.42,5.88,2378.96,132.16,0.1348,14.0,28.0,28.0,0.0,48.3,48.3
745B,pass@27,4.0,15.0,8.0,16.0,19.0,24.0,66.6,101.95,2.13,217.49,12.08,0.034,6.0,25.0,26.0,0.0,54.26,54.26
745B,pass@28,9.0,35.0,25.0,52.0,44.0,77.0,208.05,420.38,6.69,2810.52,156.14,0.1401,18.0,36.0,35.0,19.44,68.68,68.68
745B,pass@29,5.0,18.0,10.0,20.0,23.0,30.0,86.67,135.71,2.78,376.96,20.94,0.0452,7.0,18.0,18.0,0.0,56.74,56.74
745B,pass@30,9.0,41.0,34.0,67.0,50.0,101.0,248.19,570.03,7.35,4191.8,232.88,0.19,17.0,27.0,27.0,0.0,47.46,47.19
745B,pass@31,5.0,18.0,10.0,20.0,23.0,30.0,86.67,135.71,2.78,376.96,20.94,0.0452,0.0,13.0,13.0,7.69,75.18,76.66
745B,pass@32,5.0,18.0,10.0,20.0,23.0,30.0,86.67,135.71,2.78,376.96,20.94,0.0452,11.0,12.0,12.0,0.0,60.05,60.05
747C,pass@1,6.0,10.0,7.0,13.0,16.0,20.0,48.73,80.0,3.9,312.0,17.33,0.0267,0.0,13.0,14.0,7.69,76.76,77.57
