problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
629B,pass@26,6.0,13.0,10.0,20.0,19.0,30.0,63.62,127.44,4.62,588.17,32.68,0.0425,9.0,27.0,29.0,3.7,63.23,63.5
629B,pass@27,4.0,10.0,6.0,11.0,14.0,17.0,41.22,64.73,2.2,142.4,7.91,0.0216,0.0,19.0,19.0,0.0,58.62,59.42
629B,pass@28,6.0,16.0,10.0,20.0,22.0,30.0,79.51,133.78,3.75,501.69,27.87,0.0446,6.0,27.0,27.0,7.41,68.58,68.71
629B,pass@30,6.0,18.0,11.0,20.0,24.0,31.0,90.57,142.13,3.33,473.78,26.32,0.0474,7.0,25.0,25.0,4.0,65.13,65.26
629B,pass@32,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,5.0,23.0,24.0,0.0,59.06,59.2
630J,pass@1,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,8.0,8.0,0.0,70.14,70.14
630J,pass@2,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,9.0,9.0,0.0,68.89,69.03
630J,pass@3,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,8.0,8.0,0.0,70.14,70.14
630J,pass@4,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,9.0,9.0,0.0,68.89,69.03
630J,pass@5,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,9.0,9.0,0.0,68.89,69.03
630J,pass@6,3.0,9.0,5.0,10.0,12.0,15.0,33.28,53.77,1.67,89.62,4.98,0.0179,3.0,11.0,11.0,0.0,64.9,64.76
630J,pass@7,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,5.0,5.0,0.0,79.88,80.01
630J,pass@8,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,7.0,7.0,0.0,71.48,71.74
630J,pass@9,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,9.0,9.0,0.0,68.89,69.03
630J,pass@10,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,7.0,7.0,0.0,71.41,71.41
630J,pass@11,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,8.0,8.0,0.0,70.01,70.14
630J,pass@12,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,8.0,8.0,0.0,70.14,70.14
630J,pass@13,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,7.0,7.0,0.0,71.41,71.41
630J,pass@14,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,8.0,8.0,0.0,70.14,70.14
630J,pass@15,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,8.0,8.0,0.0,70.14,70.14
630J,pass@16,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,7.0,7.0,0.0,71.41,71.41
630J,pass@17,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,7.0,7.0,0.0,71.41,71.41
630J,pass@18,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,6.0,6.0,0.0,78.15,78.28
630J,pass@19,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,8.0,8.0,0.0,70.01,70.14
630J,pass@21,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,4.0,4.0,25.0,100.0,100.0
630J,pass@22,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,9.0,9.0,0.0,68.89,69.03
630J,pass@23,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,8.0,8.0,0.0,70.21,70.48
630J,pass@24,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,8.0,8.0,0.0,70.01,70.14
630J,pass@26,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,9.0,9.0,0.0,68.89,69.03
630J,pass@27,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,9.0,9.0,0.0,69.03,69.03
630J,pass@28,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,7.0,7.0,0.0,71.41,71.41
