problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
614B,pass@24,5.0,9.0,5.0,9.0,14.0,14.0,40.14,53.3,2.5,133.26,7.4,0.0178,3.0,11.0,11.0,18.18,87.12,87.39
614B,pass@25,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,2.0,9.0,9.0,0.0,70.44,70.58
614B,pass@26,3.0,6.0,3.0,6.0,9.0,9.0,20.26,28.53,1.5,42.79,2.38,0.0095,2.0,8.0,8.0,0.0,69.71,69.84
614B,pass@27,4.0,8.0,4.0,8.0,12.0,12.0,32.0,43.02,2.0,86.04,4.78,0.0143,3.0,8.0,8.0,0.0,68.32,68.46
614B,pass@28,5.0,10.0,5.0,10.0,15.0,15.0,44.83,58.6,2.5,146.51,8.14,0.0195,3.0,12.0,12.0,8.33,79.87,80.14
614B,pass@29,5.0,10.0,5.0,10.0,15.0,15.0,44.83,58.6,2.5,146.51,8.14,0.0195,5.0,12.0,12.0,8.33,79.87,79.87
614B,pass@30,5.0,10.0,5.0,10.0,15.0,15.0,44.83,58.6,2.5,146.51,8.14,0.0195,5.0,11.0,11.0,0.0,64.23,64.23
614B,pass@31,5.0,9.0,5.0,9.0,14.0,14.0,40.14,53.3,2.5,133.26,7.4,0.0178,6.0,12.0,12.0,25.0,88.85,88.72
614B,pass@32,5.0,12.0,6.0,12.0,17.0,18.0,54.63,73.57,2.5,183.94,10.22,0.0245,6.0,15.0,15.0,6.67,75.37,75.37
615A,pass@1,3.0,7.0,4.0,7.0,10.0,11.0,24.41,36.54,1.5,54.81,3.05,0.0122,6.0,24.0,26.0,33.33,84.33,84.6
615A,pass@2,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,33.33,93.11,93.65
615A,pass@3,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,12.0,13.0,0.0,66.96,67.36
615A,pass@4,3.0,6.0,4.0,6.0,9.0,10.0,20.26,31.7,1.5,47.55,2.64,0.0106,9.0,23.0,24.0,17.39,80.41,80.41
615A,pass@5,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,4.0,14.0,14.0,14.29,85.27,85.27
615A,pass@6,4.0,8.0,5.0,9.0,12.0,14.0,32.0,50.19,2.25,112.93,6.27,0.0167,8.0,22.0,23.0,4.55,69.68,69.81
615A,pass@7,3.0,6.0,5.0,9.0,9.0,14.0,20.26,44.38,2.25,99.85,5.55,0.0148,5.0,14.0,14.0,21.43,86.73,86.73
615A,pass@8,3.0,6.0,3.0,6.0,9.0,9.0,20.26,28.53,1.5,42.79,2.38,0.0095,6.0,17.0,18.0,17.65,83.98,83.98
615A,pass@9,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,4.0,14.0,15.0,21.43,87.93,87.93
615A,pass@10,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,4.0,14.0,16.0,7.14,78.42,78.55
615A,pass@11,5.0,7.0,6.0,10.0,12.0,16.0,31.26,57.36,3.57,204.86,11.38,0.0191,8.0,23.0,24.0,0.0,56.5,56.5
615A,pass@12,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,5.0,15.0,16.0,0.0,64.72,64.72
615A,pass@13,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,12.0,13.0,0.0,66.83,67.36
615A,pass@14,3.0,5.0,3.0,5.0,8.0,8.0,16.36,24.0,1.5,36.0,2.0,0.008,9.0,24.0,26.0,8.33,74.72,74.72
615A,pass@15,3.0,8.0,6.0,9.0,11.0,15.0,28.75,51.89,1.69,87.57,4.86,0.0173,10.0,24.0,25.0,12.5,75.71,75.71
