problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
614A,pass@3,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@4,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@5,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@6,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@7,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@8,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@9,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@10,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@11,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@12,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@13,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@14,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@15,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@16,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@17,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@18,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@19,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@20,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@21,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@22,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@23,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@24,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@25,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@26,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@27,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@28,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@29,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@30,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@31,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614A,pass@32,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,0.0,13.0,13.0,0.0,62.53,63.2
614B,pass@1,5.0,13.0,8.0,16.0,18.0,24.0,59.72,100.08,3.08,307.93,17.11,0.0334,8.0,25.0,26.0,0.0,54.05,54.05
614B,pass@2,6.0,15.0,11.0,21.0,21.0,32.0,74.11,140.55,4.2,590.33,32.8,0.0469,10.0,31.0,32.0,0.0,50.92,50.78
614B,pass@3,5.0,11.0,7.0,14.0,16.0,21.0,49.66,84.0,3.18,267.27,14.85,0.028,8.0,24.0,25.0,0.0,55.09,54.96
614B,pass@4,5.0,11.0,7.0,14.0,16.0,21.0,49.66,84.0,3.18,267.27,14.85,0.028,8.0,24.0,25.0,0.0,55.09,54.96
614B,pass@5,6.0,10.0,7.0,13.0,16.0,20.0,48.73,80.0,3.9,312.0,17.33,0.0267,8.0,24.0,25.0,0.0,55.24,55.1
614B,pass@6,5.0,11.0,7.0,14.0,16.0,21.0,49.66,84.0,3.18,267.27,14.85,0.028,8.0,24.0,25.0,0.0,55.09,54.96
614B,pass@7,5.0,13.0,8.0,16.0,18.0,24.0,59.72,100.08,3.08,307.93,17.11,0.0334,8.0,25.0,26.0,0.0,54.05,54.05
614B,pass@8,5.0,11.0,7.0,14.0,16.0,21.0,49.66,84.0,3.18,267.27,14.85,0.028,8.0,24.0,25.0,0.0,55.09,54.96
614B,pass@9,5.0,11.0,7.0,14.0,16.0,21.0,49.66,84.0,3.18,267.27,14.85,0.028,8.0,24.0,25.0,0.0,55.09,54.96
614B,pass@10,5.0,11.0,7.0,14.0,16.0,21.0,49.66,84.0,3.18,267.27,14.85,0.028,8.0,24.0,25.0,0.0,55.09,54.96
614B,pass@11,5.0,13.0,8.0,16.0,18.0,24.0,59.72,100.08,3.08,307.93,17.11,0.0334,8.0,25.0,26.0,0.0,54.05,54.05
614B,pass@12,6.0,8.0,6.0,11.0,14.0,17.0,39.51,64.73,4.12,266.99,14.83,0.0216,8.0,24.0,25.0,0.0,55.88,55.75
614B,pass@13,6.0,10.0,7.0,13.0,16.0,20.0,48.73,80.0,3.9,312.0,17.33,0.0267,8.0,24.0,25.0,0.0,55.24,55.1
614B,pass@14,5.0,11.0,7.0,14.0,16.0,21.0,49.66,84.0,3.18,267.27,14.85,0.028,8.0,24.0,25.0,0.0,55.09,54.96
614B,pass@15,5.0,11.0,7.0,14.0,16.0,21.0,49.66,84.0,3.18,267.27,14.85,0.028,8.0,24.0,25.0,0.0,55.09,54.96
