problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
604D,pass@5,4.0,15.0,9.0,18.0,19.0,27.0,66.6,114.69,2.4,275.27,15.29,0.0382,6.0,15.0,15.0,0.0,59.12,59.12
604D,pass@6,5.0,18.0,14.0,28.0,23.0,42.0,86.67,189.99,3.89,738.85,41.05,0.0633,7.0,17.0,17.0,0.0,56.26,56.26
604D,pass@7,4.0,15.0,9.0,18.0,19.0,27.0,66.6,114.69,2.4,275.27,15.29,0.0382,6.0,14.0,14.0,0.0,59.77,59.77
604D,pass@8,4.0,15.0,9.0,18.0,19.0,27.0,66.6,114.69,2.4,275.27,15.29,0.0382,6.0,14.0,14.0,0.0,59.77,59.77
604D,pass@9,5.0,23.0,20.0,40.0,28.0,60.0,115.65,288.44,4.35,1254.09,69.67,0.0961,11.0,23.0,23.0,0.0,51.59,51.59
604D,pass@10,5.0,24.0,21.0,42.0,29.0,63.0,121.65,306.05,4.38,1338.98,74.39,0.102,11.0,23.0,23.0,0.0,51.41,51.41
604D,pass@11,5.0,17.0,11.0,22.0,22.0,33.0,81.1,147.16,3.24,476.11,26.45,0.0491,7.0,17.0,17.0,0.0,57.04,57.04
604D,pass@12,4.0,15.0,9.0,18.0,19.0,27.0,66.6,114.69,2.4,275.27,15.29,0.0382,6.0,14.0,14.0,0.0,59.77,59.77
604D,pass@13,5.0,18.0,15.0,30.0,23.0,45.0,86.67,203.56,4.17,848.17,47.12,0.0679,8.0,21.0,21.0,0.0,53.92,53.92
604D,pass@14,4.0,15.0,9.0,18.0,19.0,27.0,66.6,114.69,2.4,275.27,15.29,0.0382,6.0,14.0,14.0,0.0,59.77,59.77
604D,pass@15,5.0,19.0,15.0,30.0,24.0,45.0,92.32,206.32,3.95,814.43,45.25,0.0688,7.0,17.0,17.0,0.0,56.01,56.01
604D,pass@16,5.0,18.0,14.0,28.0,23.0,42.0,86.67,189.99,3.89,738.85,41.05,0.0633,7.0,17.0,17.0,0.0,56.26,56.26
604D,pass@17,4.0,15.0,9.0,18.0,19.0,27.0,66.6,114.69,2.4,275.27,15.29,0.0382,6.0,14.0,14.0,0.0,59.77,59.77
604D,pass@19,4.0,15.0,9.0,18.0,19.0,27.0,66.6,114.69,2.4,275.27,15.29,0.0382,6.0,15.0,15.0,0.0,59.12,59.12
604D,pass@20,4.0,10.0,8.0,16.0,14.0,24.0,41.22,91.38,3.2,292.4,16.24,0.0305,3.0,12.0,12.0,0.0,62.33,62.33
604D,pass@21,4.0,15.0,9.0,18.0,19.0,27.0,66.6,114.69,2.4,275.27,15.29,0.0382,6.0,14.0,14.0,0.0,59.77,59.77
604D,pass@22,5.0,18.0,14.0,28.0,23.0,42.0,86.67,189.99,3.89,738.85,41.05,0.0633,8.0,19.0,19.0,0.0,55.07,55.07
604D,pass@23,5.0,19.0,15.0,30.0,24.0,45.0,92.32,206.32,3.95,814.43,45.25,0.0688,7.0,17.0,17.0,0.0,56.01,56.01
604D,pass@24,5.0,19.0,15.0,30.0,24.0,45.0,92.32,206.32,3.95,814.43,45.25,0.0688,9.0,22.0,22.0,0.0,53.3,53.3
604D,pass@25,5.0,40.0,43.0,86.0,45.0,129.0,224.49,708.45,5.38,3807.91,211.55,0.2361,26.0,47.0,47.0,0.0,40.07,40.07
604D,pass@26,4.0,15.0,9.0,18.0,19.0,27.0,66.6,114.69,2.4,275.27,15.29,0.0382,6.0,14.0,14.0,0.0,59.77,59.77
604D,pass@27,5.0,23.0,19.0,38.0,28.0,57.0,115.65,274.02,4.13,1131.82,62.88,0.0913,11.0,23.0,23.0,0.0,51.75,51.75
604D,pass@28,4.0,15.0,9.0,18.0,19.0,27.0,66.6,114.69,2.4,275.27,15.29,0.0382,6.0,14.0,14.0,0.0,59.77,59.77
604D,pass@29,5.0,17.0,11.0,22.0,22.0,33.0,81.1,147.16,3.24,476.11,26.45,0.0491,7.0,19.0,19.0,0.0,55.98,55.98
