problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
586C,1,10.0,65.0,89.0,362.0,75.0,451.0,424.67,2809.2,27.85,78225.34,4345.85,0.9364,14.0,54.0,41.0,0.11,54.45,36.18
586C,2,6.0,66.0,81.0,335.0,72.0,416.0,414.44,2566.69,15.23,39083.67,2171.32,0.8556,10.0,50.0,39.0,0.09,54.81,37.72
586C,3,9.0,64.0,72.0,264.0,73.0,336.0,412.53,2079.78,18.56,38605.94,2144.77,0.6933,10.0,37.0,31.0,0.09,57.91,41.21
586C,4,7.0,43.0,62.0,231.0,50.0,293.0,252.98,1653.65,18.8,31092.46,1727.36,0.5512,10.0,33.0,30.0,0.0,42.99,42.99
586C,5,6.0,66.0,81.0,337.0,72.0,418.0,414.44,2579.03,15.32,39506.03,2194.78,0.8597,9.0,53.0,40.0,0.13,56.99,37.29
586C,6,7.0,44.0,61.0,238.0,51.0,299.0,259.87,1696.06,18.93,32109.41,1783.86,0.5654,11.0,39.0,36.0,0.0,41.2,41.2
586C,7,9.0,53.0,69.0,264.0,62.0,333.0,332.11,1982.75,22.42,44443.47,2469.08,0.6609,12.0,40.0,37.0,0.0,40.35,40.35
586C,8,9.0,62.0,101.0,383.0,71.0,484.0,397.69,2976.48,27.8,82741.28,4596.74,0.9922,15.0,53.0,43.0,0.07,50.64,36.05
586C,9,5.0,43.0,63.0,248.0,48.0,311.0,244.94,1736.92,14.42,25044.01,1391.33,0.579,11.0,41.0,38.0,0.0,40.65,40.65
586C,10,8.0,66.0,83.0,330.0,74.0,413.0,422.93,2564.5,20.0,51290.08,2849.45,0.8548,9.0,49.0,36.0,0.14,58.48,38.05
586C,11,9.0,43.0,74.0,262.0,52.0,336.0,261.86,1915.35,27.42,52516.16,2917.56,0.6384,14.0,39.0,36.0,0.0,40.43,40.43
586C,12,5.0,46.0,69.0,298.0,51.0,367.0,265.69,2081.78,16.2,33715.79,1873.1,0.6939,10.0,41.0,34.0,0.0,40.24,40.24
586C,13,8.0,49.0,73.0,297.0,57.0,370.0,299.12,2158.17,24.24,52324.59,2906.92,0.7194,10.0,41.0,34.0,0.03,50.04,40.13
586C,14,8.0,59.0,76.0,297.0,67.0,373.0,371.08,2262.65,20.14,45559.83,2531.1,0.7542,10.0,39.0,30.0,0.09,57.38,40.46
586C,15,8.0,55.0,73.0,267.0,63.0,340.0,341.97,2032.28,19.42,39463.09,2192.39,0.6774,10.0,40.0,34.0,0.06,54.11,40.55
586C,16,5.0,43.0,58.0,229.0,48.0,287.0,244.94,1602.88,13.31,21340.73,1185.6,0.5343,10.0,37.0,34.0,0.0,42.01,42.01
586C,17,8.0,43.0,65.0,251.0,51.0,316.0,257.33,1792.49,23.35,41852.47,2325.14,0.5975,12.0,37.0,34.0,0.0,41.4,41.4
586C,18,8.0,60.0,79.0,318.0,68.0,397.0,378.41,2416.72,21.2,51234.52,2846.36,0.8056,9.0,45.0,34.0,0.11,57.06,39.04
586C,19,6.0,44.0,67.0,258.0,50.0,325.0,255.72,1834.25,17.59,32266.18,1792.57,0.6114,12.0,39.0,36.0,0.0,40.83,40.83
586C,20,6.0,81.0,82.0,339.0,87.0,421.0,529.04,2712.48,12.56,34056.68,1892.04,0.9042,8.0,49.0,35.0,0.17,59.7,38.01
586C,21,7.0,65.0,80.0,335.0,72.0,415.0,411.11,2560.52,18.04,46187.82,2565.99,0.8535,11.0,48.0,37.0,0.1,55.43,37.98
586C,22,6.0,43.0,65.0,243.0,49.0,308.0,248.84,1729.33,16.95,29318.19,1628.79,0.5764,10.0,37.0,34.0,0.0,41.77,41.77
586C,23,7.0,45.0,72.0,262.0,52.0,334.0,266.78,1903.95,20.38,38798.21,2155.46,0.6346,14.0,41.0,38.0,0.0,39.97,39.97
586C,24,8.0,72.0,90.0,407.0,80.0,497.0,468.23,3142.0,22.61,71044.07,3946.89,1.0473,16.0,58.0,45.0,0.08,51.03,34.89
586C,25,8.0,82.0,85.0,353.0,90.0,438.0,545.32,2843.43,17.22,48962.51,2720.14,0.9478,9.0,51.0,37.0,0.16,58.66,37.36
586C,26,7.0,71.0,80.0,320.0,78.0,400.0,456.28,2514.16,15.77,39660.0,2203.33,0.8381,9.0,49.0,38.0,0.1,55.37,38.11
586C,27,6.0,43.0,63.0,241.0,49.0,304.0,248.84,1706.87,16.81,28699.26,1594.4,0.569,11.0,39.0,36.0,0.0,41.18,41.18
586C,28,10.0,67.0,89.0,350.0,77.0,439.0,439.65,2751.12,26.12,71857.59,3992.09,0.917,11.0,52.0,39.0,0.11,55.61,37.0
586C,29,9.0,78.0,87.0,351.0,87.0,438.0,518.79,2822.01,20.25,57145.69,3174.76,0.9407,10.0,52.0,39.0,0.13,56.94,37.06
586C,30,9.0,55.0,79.0,299.0,64.0,378.0,346.5,2268.0,24.46,55483.53,3082.42,0.756,14.0,41.0,38.0,0.0,39.44,39.44
586C,31,7.0,43.0,68.0,263.0,50.0,331.0,252.98,1868.12,21.41,39990.72,2221.71,0.6227,14.0,39.0,36.0,0.0,40.5,40.5
586C,32,9.0,69.0,85.0,324.0,78.0,409.0,450.02,2570.73,21.13,54320.63,3017.81,0.8569,10.0,47.0,35.0,0.12,57.66,38.3
590B,1,9.0,74.0,130.0,336.0,83.0,466.0,488.03,2970.77,20.43,60700.02,3372.22,0.9903,5.0,42.0,34.0,0.11,57.62,39.6
590B,2,7.0,66.0,147.0,364.0,73.0,511.0,418.58,3163.0,19.3,61055.49,3391.97,1.0543,5.0,44.0,39.0,0.03,48.27,38.97
590B,3,7.0,75.0,92.0,284.0,82.0,376.0,486.81,2390.44,13.25,31681.29,1760.07,0.7968,4.0,43.0,32.0,0.18,62.47,40.17
590B,4,8.0,116.0,184.0,473.0,124.0,657.0,819.53,4568.91,16.31,74520.45,4140.02,1.523,5.0,58.0,46.0,0.16,56.77,35.23
590B,5,8.0,84.0,81.0,379.0,92.0,460.0,560.95,3000.84,18.05,54157.99,3008.78,1.0003,6.0,51.0,36.0,0.12,56.76,37.6
590B,6,9.0,117.0,150.0,443.0,126.0,593.0,832.36,4137.53,17.04,70497.09,3916.51,1.3792,8.0,64.0,50.0,0.17,55.89,34.2
590B,7,7.0,91.0,93.0,276.0,98.0,369.0,611.86,2440.83,10.62,25910.33,1439.46,0.8136,3.0,39.0,25.0,0.29,67.15,41.17
590B,8,9.0,98.0,185.0,496.0,107.0,681.0,676.77,4590.94,22.78,104560.98,5808.94,1.5303,7.0,68.0,51.0,0.2,56.75,33.44
590B,9,7.0,89.0,115.0,406.0,96.0,521.0,595.99,3430.77,15.97,54776.6,3043.14,1.1436,5.0,52.0,42.0,0.12,56.5,37.14
590B,10,7.0,100.0,126.0,388.0,107.0,514.0,684.04,3465.11,13.58,47056.25,2614.24,1.155,4.0,61.0,47.0,0.18,57.84,35.73
590B,11,7.0,79.0,104.0,275.0,86.0,379.0,517.65,2435.55,12.18,29673.68,1648.54,0.8119,3.0,38.0,27.0,0.21,64.84,41.42
590B,12,9.0,107.0,136.0,438.0,116.0,574.0,749.87,3936.48,18.42,72512.19,4028.45,1.3122,9.0,57.0,46.0,0.13,55.11,35.31
590B,13,7.0,81.0,129.0,406.0,88.0,535.0,533.18,3455.8,17.54,60625.75,3368.1,1.1519,5.0,51.0,45.0,0.04,49.28,37.3
590B,14,7.0,79.0,98.0,336.0,86.0,434.0,517.65,2789.0,14.89,41517.25,2306.51,0.9297,3.0,45.0,32.0,0.22,63.34,39.41
590B,15,7.0,107.0,198.0,507.0,114.0,705.0,740.99,4817.19,16.58,79888.78,4438.27,1.6057,12.0,90.0,78.0,0.08,46.17,29.97
590B,16,7.0,104.0,154.0,421.0,111.0,575.0,716.5,3906.79,14.17,55352.44,3075.14,1.3023,4.0,62.0,44.0,0.24,59.9,35.21
590B,17,8.0,88.0,145.0,313.0,96.0,458.0,592.43,3015.91,14.23,42908.21,2383.79,1.0053,2.0,45.0,33.0,0.21,63.04,39.3
590B,18,8.0,119.0,155.0,382.0,127.0,537.0,844.48,3752.92,12.84,48188.8,2677.16,1.251,2.0,55.0,37.0,0.27,62.42,36.74
590B,19,9.0,115.0,131.0,385.0,124.0,516.0,815.76,3588.37,15.07,54059.5,3003.31,1.1961,4.0,47.0,32.0,0.26,63.24,38.1
590B,20,7.0,87.0,122.0,344.0,94.0,466.0,580.19,3054.44,13.84,42270.62,2348.37,1.0181,4.0,48.0,34.0,0.23,62.6,38.39
590B,21,8.0,99.0,121.0,371.0,107.0,492.0,680.31,3316.8,14.99,49718.52,2762.14,1.1056,5.0,50.0,35.0,0.24,62.23,37.61
590B,22,11.0,91.0,218.0,501.0,102.0,719.0,630.26,4797.47,30.28,145268.56,8070.48,1.5992,7.0,60.0,47.0,0.16,55.88,34.5
590B,23,7.0,103.0,128.0,375.0,110.0,503.0,708.36,3411.02,12.74,43465.72,2414.76,1.137,5.0,59.0,46.0,0.16,57.5,35.96
590B,24,9.0,129.0,203.0,604.0,138.0,807.0,932.98,5736.58,21.07,120868.39,6714.91,1.9122,7.0,89.0,63.0,0.25,55.18,30.22
590B,25,9.0,154.0,160.0,538.0,163.0,698.0,1147.61,5129.41,15.72,80638.36,4479.91,1.7098,6.0,66.0,45.0,0.27,59.2,33.52
590B,26,7.0,85.0,101.0,286.0,92.0,387.0,564.45,2524.62,11.78,29731.1,1651.73,0.8415,3.0,41.0,29.0,0.22,64.41,40.59
590B,27,8.0,78.0,114.0,283.0,86.0,397.0,514.26,2551.23,14.51,37025.5,2056.97,0.8504,4.0,41.0,31.0,0.18,62.93,40.43
590B,28,7.0,64.0,104.0,294.0,71.0,398.0,403.65,2447.6,16.08,39352.81,2186.27,0.8159,4.0,41.0,33.0,0.11,58.78,40.55
590B,29,8.0,71.0,90.0,245.0,79.0,335.0,460.63,2111.77,13.8,29148.33,1619.35,0.7039,2.0,34.0,25.0,0.17,64.73,43.04
590B,30,8.0,81.0,114.0,303.0,89.0,417.0,537.53,2700.38,14.96,40405.7,2244.76,0.9001,4.0,46.0,36.0,0.14,59.59,39.16
590B,31,7.0,86.0,92.0,311.0,93.0,403.0,572.31,2635.28,12.66,33354.69,1853.04,0.8784,4.0,47.0,36.0,0.16,60.53,39.03
590B,32,7.0,77.0,127.0,329.0,84.0,456.0,502.19,2914.9,14.95,43590.96,2421.72,0.9716,3.0,43.0,32.0,0.18,62.0,39.7
595B,1,9.0,71.0,76.0,259.0,80.0,335.0,465.16,2117.85,16.42,34765.48,1931.42,0.7059,8.0,39.0,29.0,0.17,62.85,40.93
595B,2,8.0,81.0,102.0,385.0,89.0,487.0,537.53,3153.68,19.01,59958.9,3331.05,1.0512,11.0,52.0,42.0,0.12,55.95,36.59
595B,3,9.0,84.0,103.0,332.0,93.0,435.0,565.48,2844.53,17.79,50592.07,2810.67,0.9482,9.0,44.0,34.0,0.15,59.58,38.75
595B,4,11.0,61.0,101.0,301.0,72.0,402.0,399.83,2480.31,27.14,67313.98,3739.67,0.8268,10.0,43.0,38.0,0.05,52.17,39.25
595B,5,12.0,110.0,170.0,644.0,122.0,814.0,788.97,5641.62,35.13,198174.73,11009.71,1.8805,21.0,77.0,60.0,0.17,51.44,29.76
595B,6,9.0,47.0,69.0,228.0,56.0,297.0,289.6,1724.78,21.83,37651.68,2091.76,0.5749,9.0,38.0,33.0,0.0,41.66,41.66
595B,7,8.0,47.0,67.0,224.0,55.0,291.0,285.07,1682.38,19.06,32072.52,1781.81,0.5608,10.0,40.0,36.0,0.0,41.12,41.12
595B,8,12.0,86.0,113.0,366.0,98.0,479.0,595.68,3168.45,25.53,80905.9,4494.77,1.0561,15.0,54.0,45.0,0.1,53.31,35.68
595B,9,8.0,61.0,78.0,256.0,69.0,334.0,385.77,2040.25,16.79,34249.4,1902.74,0.6801,9.0,41.0,34.0,0.08,56.53,40.43
595B,10,9.0,77.0,87.0,295.0,86.0,382.0,511.07,2454.83,17.24,42321.96,2351.22,0.8183,10.0,48.0,40.0,0.11,56.68,38.24
595B,11,10.0,64.0,89.0,288.0,74.0,377.0,417.22,2340.96,22.5,52671.69,2926.2,0.7803,9.0,44.0,37.0,0.1,56.79,39.35
595B,12,10.0,62.0,85.0,244.0,72.0,329.0,402.38,2029.91,19.68,39943.3,2219.07,0.6766,12.0,47.0,39.0,0.09,55.84,38.75
595B,13,8.0,46.0,69.0,221.0,54.0,290.0,278.08,1668.92,19.22,32072.24,1781.79,0.5563,10.0,41.0,37.0,0.0,40.91,40.91
595B,14,11.0,79.0,121.0,388.0,90.0,509.0,536.05,3304.35,27.01,89259.36,4958.85,1.1015,12.0,56.0,47.0,0.1,52.95,35.61
595B,15,11.0,89.0,125.0,417.0,100.0,542.0,614.39,3600.97,25.77,92795.78,5155.32,1.2003,14.0,59.0,48.0,0.13,54.09,34.59
595B,16,10.0,44.0,66.0,209.0,54.0,275.0,273.43,1582.59,23.75,37586.61,2088.14,0.5275,9.0,33.0,29.0,0.0,43.26,43.26
595B,17,10.0,65.0,93.0,288.0,75.0,381.0,424.67,2373.18,22.15,52575.06,2920.84,0.7911,14.0,44.0,36.0,0.08,54.35,38.63
595B,18,9.0,76.0,88.0,308.0,85.0,396.0,503.37,2538.12,18.24,46287.27,2571.52,0.846,9.0,42.0,35.0,0.08,55.44,39.54
595B,19,10.0,66.0,99.0,286.0,76.0,385.0,432.15,2405.45,21.67,52118.13,2895.45,0.8018,11.0,46.0,41.0,0.05,51.07,38.57
595B,20,9.0,82.0,107.0,371.0,91.0,478.0,549.85,3110.73,20.36,63333.62,3518.53,1.0369,13.0,54.0,44.0,0.12,55.04,36.0
595B,21,11.0,73.0,118.0,338.0,84.0,456.0,489.91,2914.9,25.47,74230.04,4123.89,0.9716,13.0,57.0,48.0,0.11,54.13,35.69
595B,22,10.0,78.0,117.0,362.0,88.0,479.0,523.48,3094.07,23.21,71798.24,3988.79,1.0314,13.0,54.0,43.0,0.14,56.29,36.02
595B,23,10.0,88.0,132.0,462.0,98.0,594.0,601.65,3929.14,26.25,103139.86,5729.99,1.3097,15.0,63.0,53.0,0.1,51.32,33.56
595B,24,7.0,63.0,76.0,244.0,70.0,320.0,396.22,1961.37,13.56,26587.47,1477.08,0.6538,9.0,43.0,35.0,0.1,57.92,40.1
595B,25,9.0,67.0,72.0,249.0,76.0,321.0,434.96,2005.58,16.72,33541.16,1863.4,0.6685,8.0,36.0,29.0,0.09,59.0,41.85
595B,26,11.0,73.0,110.0,307.0,84.0,417.0,489.91,2665.6,23.13,61655.61,3425.31,0.8885,14.0,54.0,47.0,0.08,52.2,36.34
595B,27,9.0,92.0,110.0,413.0,101.0,523.0,628.7,3482.24,20.2,70345.13,3908.06,1.1607,11.0,51.0,39.0,0.17,58.33,36.47
595B,28,11.0,75.0,116.0,368.0,86.0,484.0,505.22,3110.31,26.99,83936.96,4663.16,1.0368,15.0,55.0,44.0,0.14,55.67,35.56
595B,29,11.0,92.0,102.0,421.0,103.0,523.0,638.22,3497.04,25.17,88015.17,4889.73,1.1657,10.0,52.0,39.0,0.19,59.06,36.41
595B,30,11.0,65.0,101.0,327.0,76.0,428.0,429.51,2674.11,27.67,73990.65,4110.59,0.8914,10.0,43.0,35.0,0.1,56.85,39.03
595B,31,9.0,71.0,94.0,301.0,80.0,395.0,465.16,2497.16,19.08,47639.51,2646.64,0.8324,12.0,46.0,39.0,0.07,53.53,38.33
595B,32,10.0,84.0,130.0,395.0,94.0,525.0,570.17,3441.16,23.51,80908.21,4494.9,1.1471,16.0,58.0,49.0,0.09,51.67,34.62
604D,1,11.0,69.0,83.0,302.0,80.0,385.0,459.54,2433.94,24.07,58590.99,3255.05,0.8113,13.0,60.0,49.0,0.09,52.81,35.75
604D,2,11.0,77.0,101.0,359.0,88.0,460.0,520.6,2971.34,25.64,76193.61,4232.98,0.9904,14.0,63.0,53.0,0.07,49.64,34.55
604D,3,11.0,87.0,91.0,366.0,98.0,457.0,598.59,3022.92,23.14,69944.17,3885.79,1.0076,13.0,65.0,54.0,0.08,50.74,34.33
604D,4,11.0,80.0,85.0,301.0,91.0,386.0,543.81,2512.01,20.69,51982.88,2887.94,0.8373,10.0,57.0,46.0,0.1,54.03,36.55
604D,5,12.0,81.0,101.0,321.0,93.0,422.0,556.55,2759.53,23.78,65615.37,3645.3,0.9198,10.0,58.0,47.0,0.11,54.68,36.09
604D,6,12.0,98.0,158.0,582.0,110.0,740.0,691.26,5018.21,35.63,178812.0,9934.0,1.6727,20.0,91.0,74.0,0.13,48.3,28.66
604D,7,11.0,81.0,99.0,386.0,92.0,485.0,551.58,3163.93,26.21,82926.15,4607.01,1.0546,16.0,73.0,64.0,0.04,44.96,32.69
604D,8,12.0,59.0,67.0,222.0,71.0,289.0,390.1,1777.28,22.58,40124.29,2229.13,0.5924,9.0,46.0,37.0,0.07,55.31,39.76
604D,9,12.0,70.0,100.0,324.0,82.0,424.0,472.07,2695.6,27.77,74860.72,4158.93,0.8985,12.0,58.0,48.0,0.13,55.4,35.9
604D,10,11.0,96.0,108.0,412.0,107.0,520.0,670.21,3505.56,23.6,82745.89,4596.99,1.1685,13.0,68.0,55.0,0.13,52.94,33.46
604D,11,11.0,66.0,90.0,325.0,77.0,415.0,436.98,2600.72,27.08,70436.07,3913.11,0.8669,12.0,63.0,54.0,0.05,48.45,35.22
604D,12,10.0,67.0,71.0,253.0,77.0,324.0,439.65,2030.44,18.88,38335.9,2129.77,0.6768,10.0,50.0,41.0,0.05,50.93,38.43
604D,13,12.0,64.0,77.0,266.0,76.0,343.0,427.02,2143.04,24.94,53442.04,2969.0,0.7143,8.0,48.0,37.0,0.12,57.9,38.93
604D,14,12.0,88.0,99.0,361.0,100.0,460.0,611.45,3056.17,24.61,75223.55,4179.09,1.0187,13.0,63.0,49.0,0.12,53.96,34.6
604D,15,10.0,77.0,95.0,336.0,87.0,431.0,515.76,2776.91,21.82,60587.1,3365.95,0.9256,11.0,59.0,47.0,0.08,51.64,35.78
604D,16,13.0,76.0,96.0,354.0,89.0,450.0,522.95,2914.08,30.28,88227.61,4901.53,0.9714,13.0,60.0,51.0,0.07,50.54,35.2
604D,17,12.0,70.0,77.0,303.0,82.0,380.0,472.07,2415.87,25.97,62743.59,3485.75,0.8053,12.0,58.0,49.0,0.09,53.29,36.23
604D,18,11.0,86.0,104.0,373.0,97.0,477.0,590.71,3148.16,23.85,75098.22,4172.12,1.0494,12.0,63.0,50.0,0.15,55.6,34.64
604D,19,11.0,64.0,66.0,260.0,75.0,326.0,422.05,2030.59,22.34,45371.1,2520.62,0.6769,11.0,50.0,42.0,0.05,50.66,38.3
604D,20,11.0,67.0,79.0,259.0,78.0,338.0,444.48,2124.47,21.26,45168.68,2509.37,0.7082,9.0,51.0,42.0,0.09,54.84,38.24
604D,21,12.0,59.0,76.0,254.0,71.0,330.0,390.1,2029.42,25.83,52420.86,2912.27,0.6765,8.0,50.0,37.0,0.16,60.01,38.7
604D,22,11.0,64.0,73.0,276.0,75.0,349.0,422.05,2173.86,23.72,51561.19,2864.51,0.7246,10.0,47.0,41.0,0.02,47.89,38.81
604D,23,11.0,78.0,88.0,326.0,89.0,414.0,528.32,2680.95,22.99,61627.56,3423.75,0.8937,13.0,64.0,53.0,0.1,52.6,34.85
604D,24,11.0,64.0,99.0,346.0,75.0,445.0,422.05,2771.82,29.73,82418.46,4578.8,0.9239,12.0,60.0,52.0,0.04,46.71,35.49
604D,25,11.0,63.0,78.0,263.0,74.0,341.0,414.62,2117.42,22.96,48616.72,2700.93,0.7058,11.0,53.0,44.0,0.04,49.72,37.62
604D,26,12.0,79.0,93.0,366.0,91.0,459.0,541.02,2987.08,27.8,83033.2,4612.96,0.9957,14.0,61.0,50.0,0.12,54.06,34.84
604D,27,12.0,88.0,108.0,374.0,100.0,482.0,611.45,3202.34,25.5,81659.64,4536.65,1.0674,14.0,70.0,57.0,0.11,51.64,33.32
604D,28,10.0,53.0,114.0,317.0,63.0,431.0,336.8,2576.21,29.91,77043.19,4280.18,0.8587,13.0,61.0,53.0,0.05,48.76,35.42
604D,29,12.0,64.0,98.0,346.0,76.0,444.0,427.02,2774.08,32.44,89984.21,4999.12,0.9247,14.0,65.0,57.0,0.03,45.22,34.46
604D,30,12.0,135.0,157.0,616.0,147.0,773.0,998.39,5565.35,27.38,152366.83,8464.82,1.8551,11.0,73.0,52.0,0.26,56.83,31.65
604D,31,12.0,94.0,96.0,378.0,106.0,474.0,659.15,3189.03,24.13,76943.93,4274.66,1.063,12.0,61.0,48.0,0.11,53.34,34.91
604D,32,10.0,75.0,75.0,277.0,85.0,352.0,500.38,2256.11,18.47,41662.75,2314.6,0.752,9.0,53.0,42.0,0.11,55.8,37.7
610D,1,9.0,72.0,104.0,481.0,81.0,585.0,472.76,3708.81,30.06,111496.17,6194.23,1.2363,14.0,62.0,52.0,0.0,34.03,34.03
610D,2,7.0,58.0,60.0,285.0,65.0,345.0,359.41,2077.72,17.2,35733.15,1985.17,0.6926,8.0,39.0,30.0,0.03,51.49,40.99
610D,3,5.0,50.0,48.0,206.0,55.0,254.0,293.8,1468.47,10.3,15125.19,840.29,0.4895,7.0,30.0,24.0,0.0,44.66,44.66
610D,4,6.0,55.0,52.0,290.0,61.0,342.0,333.48,2028.31,15.82,32084.21,1782.46,0.6761,7.0,35.0,24.0,0.08,57.94,42.22
610D,5,5.0,60.0,58.0,296.0,65.0,354.0,366.02,2131.92,12.33,26293.66,1460.76,0.7106,7.0,34.0,22.0,0.15,63.37,42.34
610D,6,7.0,56.0,56.0,256.0,63.0,312.0,344.86,1864.91,16.0,29838.58,1657.7,0.6216,6.0,36.0,28.0,0.0,42.34,42.34
610D,7,9.0,88.0,103.0,589.0,97.0,692.0,596.96,4567.14,30.12,137559.13,7642.17,1.5224,11.0,61.0,47.0,0.1,51.29,33.95
610D,8,10.0,77.0,113.0,472.0,87.0,585.0,515.76,3769.12,30.65,115521.14,6417.84,1.2564,15.0,70.0,56.0,0.03,43.54,32.69
610D,9,7.0,58.0,58.0,287.0,65.0,345.0,359.41,2077.72,17.32,35983.91,1999.11,0.6926,8.0,38.0,27.0,0.07,56.2,41.23
610D,10,10.0,93.0,169.0,630.0,103.0,799.0,641.36,5342.51,33.87,180956.12,10053.12,1.7808,27.0,101.0,82.0,0.08,42.42,26.54
610D,11,8.0,55.0,62.0,307.0,63.0,369.0,341.97,2205.62,22.33,49245.4,2735.86,0.7352,10.0,44.0,32.0,0.03,49.59,39.39
610D,12,8.0,61.0,63.0,282.0,69.0,345.0,385.77,2107.44,18.49,38970.38,2165.02,0.7025,8.0,42.0,34.0,0.0,40.24,40.24
610D,13,9.0,76.0,97.0,450.0,85.0,547.0,503.37,3505.94,26.64,93414.76,5189.71,1.1686,18.0,68.0,56.0,0.03,43.63,32.78
610D,14,8.0,83.0,131.0,503.0,91.0,634.0,553.13,4125.94,24.24,100016.81,5556.49,1.3753,25.0,87.0,78.0,0.04,40.23,29.01
610D,15,6.0,50.0,67.0,226.0,56.0,293.0,297.7,1701.55,13.56,23073.09,1281.84,0.5672,11.0,40.0,29.0,0.09,58.1,40.95
610D,16,6.0,57.0,84.0,329.0,63.0,413.0,347.98,2468.62,17.32,42746.05,2374.78,0.8229,9.0,46.0,38.0,0.05,51.68,38.76
610D,17,5.0,48.0,50.0,277.0,53.0,327.0,279.69,1873.03,14.43,27022.36,1501.24,0.6243,7.0,32.0,22.0,0.08,59.6,43.31
610D,18,10.0,95.0,104.0,471.0,105.0,575.0,657.36,3860.69,24.79,95704.5,5316.92,1.2869,15.0,65.0,54.0,0.04,44.35,33.32
610D,19,9.0,82.0,126.0,605.0,91.0,731.0,549.85,4757.2,33.2,157944.77,8774.71,1.5857,15.0,73.0,56.0,0.12,50.95,31.59
610D,20,10.0,83.0,114.0,548.0,93.0,662.0,562.35,4328.92,33.01,142906.62,7939.26,1.443,17.0,73.0,60.0,0.05,44.23,31.61
610D,21,6.0,55.0,58.0,300.0,61.0,358.0,333.48,2123.2,16.36,34743.34,1930.19,0.7077,7.0,40.0,29.0,0.09,57.96,40.82
610D,22,5.0,53.0,52.0,211.0,58.0,263.0,315.19,1540.65,9.95,15333.82,851.88,0.5135,7.0,32.0,24.0,0.04,55.54,43.9
610D,23,5.0,58.0,76.0,321.0,63.0,397.0,351.37,2372.98,13.84,32833.04,1824.06,0.791,9.0,48.0,38.0,0.1,55.75,38.48
610D,24,6.0,54.0,53.0,290.0,60.0,343.0,326.27,2026.06,16.11,32642.13,1813.45,0.6754,7.0,35.0,24.0,0.08,57.94,42.22
610D,25,8.0,71.0,100.0,323.0,79.0,423.0,460.63,2666.5,18.2,48522.78,2695.71,0.8888,12.0,54.0,42.0,0.11,54.71,36.61
610D,26,11.0,71.0,82.0,359.0,82.0,441.0,474.69,2803.68,27.81,77969.96,4331.66,0.9346,14.0,55.0,44.0,0.04,48.11,36.01
610D,27,5.0,55.0,52.0,213.0,60.0,265.0,329.58,1565.33,9.68,15155.2,841.96,0.5218,7.0,34.0,24.0,0.11,61.72,43.28
610D,28,7.0,58.0,56.0,278.0,65.0,334.0,359.41,2011.47,16.78,33744.16,1874.68,0.6705,8.0,36.0,26.0,0.0,41.84,41.84
610D,29,8.0,79.0,80.0,396.0,87.0,476.0,522.0,3066.84,20.05,61492.11,3416.23,1.0223,12.0,57.0,43.0,0.1,53.61,35.67
610D,30,9.0,106.0,209.0,939.0,115.0,1148.0,741.69,7858.62,39.86,313269.9,17403.88,2.6195,25.0,127.0,110.0,0.07,38.32,23.47
610D,31,5.0,58.0,76.0,321.0,63.0,397.0,351.37,2372.98,13.84,32833.04,1824.06,0.791,9.0,48.0,38.0,0.1,55.75,38.48
610D,32,9.0,87.0,110.0,547.0,96.0,657.0,589.07,4326.32,28.29,122405.03,6800.28,1.4421,13.0,72.0,55.0,0.11,50.84,32.28
614A,1,9.0,52.0,72.0,186.0,61.0,258.0,324.95,1530.13,16.1,24629.21,1368.29,0.51,11.0,39.0,33.0,0.08,57.8,41.51
614A,2,9.0,50.0,61.0,154.0,59.0,215.0,310.72,1264.77,13.86,17529.69,973.87,0.4216,7.0,32.0,27.0,0.1,62.14,44.5
614A,3,8.0,43.0,56.0,146.0,51.0,202.0,257.33,1145.83,13.58,15561.97,864.55,0.3819,7.0,30.0,27.0,0.04,56.45,45.42
614A,4,8.0,44.0,58.0,147.0,52.0,205.0,264.21,1168.59,13.36,15616.61,867.59,0.3895,7.0,31.0,27.0,0.04,56.08,45.05
614A,5,8.0,42.0,56.0,145.0,50.0,201.0,250.48,1134.42,13.81,15665.73,870.32,0.3781,7.0,30.0,27.0,0.04,56.48,45.45
614A,6,8.0,43.0,56.0,146.0,51.0,202.0,257.33,1145.83,13.58,15561.97,864.55,0.3819,7.0,30.0,27.0,0.04,56.45,45.42
614A,7,8.0,50.0,60.0,160.0,58.0,220.0,306.19,1288.76,12.8,16496.07,916.45,0.4296,7.0,32.0,27.0,0.1,62.08,44.45
614A,8,8.0,42.0,58.0,145.0,50.0,203.0,250.48,1145.7,13.81,15821.61,878.98,0.3819,7.0,31.0,27.0,0.04,56.14,45.11
614A,9,8.0,54.0,62.0,168.0,62.0,230.0,334.76,1369.47,12.44,17042.23,946.79,0.4565,7.0,33.0,27.0,0.1,61.6,43.97
614A,10,8.0,43.0,56.0,144.0,51.0,200.0,257.33,1134.49,13.4,15196.82,844.27,0.3782,7.0,30.0,27.0,0.04,56.48,45.45
614A,11,7.0,54.0,45.0,158.0,61.0,203.0,330.42,1203.94,10.24,12329.23,684.96,0.4013,7.0,33.0,27.0,0.1,61.99,44.36
614A,12,8.0,51.0,58.0,162.0,59.0,220.0,313.29,1294.18,12.71,16443.72,913.54,0.4314,7.0,31.0,27.0,0.07,59.71,44.74
