problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
716A,30,5.0,31.0,32.0,101.0,36.0,133.0,165.19,687.6,8.15,5600.61,311.15,0.2292,4.0,22.0,19.0,0.0,50.31,50.31
716A,31,5.0,33.0,34.0,112.0,38.0,146.0,178.07,766.2,8.48,6501.07,361.17,0.2554,4.0,22.0,19.0,0.0,49.98,49.98
716A,32,5.0,31.0,37.0,112.0,36.0,149.0,165.19,770.32,9.03,6957.72,386.54,0.2568,5.0,25.0,22.0,0.0,48.62,48.62
717B,1,5.0,44.0,56.0,211.0,49.0,267.0,251.82,1499.13,11.99,17972.49,998.47,0.4997,7.0,33.0,30.0,0.0,43.7,43.7
717B,2,8.0,60.0,57.0,152.0,68.0,209.0,378.41,1272.28,10.13,12892.43,716.25,0.4241,6.0,32.0,26.0,0.07,59.83,44.62
717B,3,6.0,41.0,37.0,155.0,47.0,192.0,235.17,1066.48,11.34,12095.46,671.97,0.3555,4.0,29.0,26.0,0.0,46.36,46.36
717B,5,7.0,48.0,48.0,151.0,55.0,199.0,287.73,1150.49,11.01,12667.38,703.74,0.3835,4.0,20.0,16.0,0.11,68.09,49.65
717B,7,8.0,56.0,69.0,221.0,64.0,290.0,349.21,1740.0,15.79,27467.14,1525.95,0.58,6.0,40.0,37.0,0.03,51.09,41.56
717B,8,7.0,137.0,66.0,335.0,144.0,401.0,992.08,2875.14,8.56,24606.58,1367.03,0.9584,4.0,35.0,21.0,0.34,68.81,41.56
717B,11,7.0,41.0,64.0,173.0,48.0,237.0,239.31,1323.64,14.77,19547.85,1085.99,0.4412,4.0,36.0,32.0,0.06,57.58,43.65
717B,13,5.0,39.0,32.0,153.0,44.0,185.0,217.74,1009.99,9.81,9905.72,550.32,0.3367,3.0,29.0,26.0,0.0,46.66,46.66
717B,14,9.0,47.0,38.0,106.0,56.0,144.0,289.6,836.26,10.15,8487.14,471.51,0.2788,3.0,21.0,17.0,0.06,63.86,50.29
717B,15,6.0,44.0,35.0,134.0,50.0,169.0,255.72,953.81,9.14,8714.37,484.13,0.3179,3.0,21.0,17.0,0.06,63.46,49.89
717B,17,9.0,48.0,43.0,193.0,57.0,236.0,296.61,1376.56,18.09,24907.17,1383.73,0.4589,5.0,25.0,23.0,0.0,46.85,46.85
717B,18,6.0,49.0,57.0,192.0,55.0,249.0,290.63,1439.56,11.76,16922.16,940.12,0.4799,7.0,31.0,27.0,0.04,55.44,44.41
717B,21,6.0,38.0,41.0,128.0,44.0,169.0,214.93,922.64,10.11,9323.56,517.98,0.3075,5.0,26.0,22.0,0.08,63.99,47.7
717B,22,7.0,47.0,52.0,133.0,54.0,185.0,280.72,1064.65,9.9,10544.61,585.81,0.3549,4.0,20.0,16.0,0.11,68.32,49.88
717B,23,5.0,43.0,55.0,207.0,48.0,262.0,244.94,1463.26,12.03,17610.17,978.34,0.4878,7.0,32.0,29.0,0.0,44.06,44.06
717B,24,8.0,43.0,95.0,240.0,51.0,335.0,257.33,1900.26,22.33,42424.46,2356.91,0.6334,7.0,46.0,42.0,0.05,52.19,39.83
