submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
762725,0.5194,0.8907,0.4626
762730,0.0940,0.9571,0.0899
762871,0.0703,0.2323,0.2052
770711,0.1727,0.7382,0.2980
775516,0.0433,0.0503,0.2008
775838,0.2766,0.6674,0.2021
781297,0.0000,0.4587,0.0000
783234,0.2515,1.0000,0.2515
783566,0.1290,0.7445,0.1654
788785,0.1872,0.6214,0.3480
788786,0.4171,0.3447,0.3585
788787,0.2640,0.6249,0.1977
795639,0.2077,1.0000,0.2077
801782,0.2008,1.0000,0.2008
801785,0.2086,0.1017,0.1366
803322,0.2415,1.0000,0.2415
808644,0.1850,0.4238,0.1817
808653,0.1409,0.7110,0.1835
818277,0.1175,0.9214,0.1874
818377,0.1695,0.4953,0.3832
824587,0.2917,0.3929,0.8460
825057,0.0740,0.7733,0.1848
826775,0.0698,0.3261,0.0370
831262,0.1575,0.4138,0.0670
832280,0.1716,0.1454,0.1978
837430,0.1124,0.6588,0.0949
838122,0.3403,0.3600,0.5990
839524,0.2084,0.9590,0.2365
844069,0.1756,0.7261,0.4075
844174,0.0842,1.0000,0.0842
848001,0.0309,0.8921,0.0344
848938,0.1621,0.3366,0.4743
850539,0.3453,0.6375,0.5762
851264,0.0556,0.1055,0.4340
851419,0.2546,0.8447,0.2024
852420,0.1794,0.4356,0.3765
857399,0.1220,0.4279,0.4103
858242,0.2506,0.3645,0.2568
858885,0.2721,0.3256,0.3068
859085,0.0727,0.2521,0.0907
865347,0.2118,0.3197,0.5091
865913,0.3062,0.4124,0.2315
866039,0.1966,0.3476,0.3616
866044,0.1071,0.1568,0.3195
868300,0.0000,0.9723,0.0000
870249,0.1656,0.7224,0.2107
870789,0.2227,0.2226,0.1905
873083,0.4866,0.7311,0.3736
876209,0.2074,0.8195,0.3668
876451,0.2768,1.0000,0.2768
876647,0.2299,0.1737,0.1465
877777,0.2044,0.9689,0.2164
882450,0.1776,0.1252,0.1448
882630,0.2353,0.2801,0.1826
886809,0.1479,0.3076,0.1830
