submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
211002,0.1559,0.3242,0.1874
211122,0.0325,0.4896,0.0409
213660,0.2513,1.0000,0.2513
217915,0.3070,1.0000,0.3070
218045,0.3417,0.6277,0.4900
218090,0.4153,0.9519,0.4475
218317,0.2130,0.2947,0.2103
218458,0.0719,0.1261,0.0759
224151,0.3455,1.0000,0.3455
224206,0.2355,0.9843,0.2376
224283,0.2023,0.9667,0.1937
224339,0.1481,0.2301,0.3013
224382,0.1419,0.6418,0.1041
224402,0.3617,1.0000,0.3617
230363,0.2302,0.4342,0.3803
230367,0.3367,1.0000,0.3367
230535,0.2870,0.6082,0.3312
230632,0.0745,0.4302,0.2710
230661,0.0497,1.0000,0.0497
239732,0.2082,0.3613,0.1504
239736,0.4284,0.4596,0.5264
239747,0.2168,1.0000,0.2168
239856,0.2609,0.4649,0.3520
239869,0.3001,1.0000,0.3001
240349,0.2220,1.0000,0.2220
241063,0.3184,0.3115,0.0619
244637,0.1425,0.7253,0.3772
244645,0.3023,0.2331,0.2702
244665,0.4760,1.0000,0.4760
244683,0.3496,0.3889,0.3321
245547,0.2048,0.2704,0.3420
246046,0.3543,0.7840,0.4214
249797,0.5272,0.9814,0.5195
249812,0.1157,0.1233,0.4412
249813,0.0757,0.3680,0.2347
249912,0.1899,0.6190,0.0626
250022,0.1067,1.0000,0.1067
258060,0.1302,0.5891,0.2088
258061,0.5853,0.6092,0.8556
258140,0.3746,0.6786,0.4452
258182,0.4873,0.8126,0.3815
258213,0.0404,0.2230,0.1448
258309,0.4156,0.9321,0.4100
268137,0.2502,0.9716,0.2569
268145,0.1014,1.0000,0.1014
268270,0.1271,0.9748,0.1191
268565,0.2767,0.9883,0.2800
268633,0.2764,0.8475,0.3530
272360,0.3722,0.2468,0.2870
272361,0.5526,1.0000,0.5526
272485,0.2686,0.7753,0.2111
273055,0.3256,0.9758,0.3034
273966,0.1726,1.0000,0.1726
276028,0.3182,1.0000,0.3182
276232,0.0382,0.0869,0.4177
276289,0.1197,0.1855,0.3402
277093,0.2220,0.8908,0.1911
279022,0.2060,0.5232,0.3642
284580,0.4172,0.5726,0.3277
284581,0.3184,0.6081,0.3094
284587,0.1348,0.1738,0.3916
284588,0.2478,0.9976,0.2479
285001,0.3555,0.3415,0.7644
285017,0.2094,0.4602,0.4547
285795,0.1859,1.0000,0.1859
293441,0.1768,0.9989,0.1801
293546,0.0630,0.3038,0.0534
293603,0.1537,0.1482,0.6333
293768,0.3602,0.9914,0.3672
293810,0.4402,0.9366,0.4277
293824,0.2599,0.3866,0.3803
297601,0.1217,0.1965,0.2357
297611,0.2648,0.9538,0.3271
297638,0.3292,0.5559,0.7812
297766,0.3630,1.0000,0.3630
297792,0.3730,0.9728,0.3749
297839,0.3269,0.8567,0.3833
303112,0.2000,0.9760,0.2050
303113,0.2019,0.5104,0.4291
303119,0.2603,0.7092,0.2802
303554,0.3079,0.5490,0.5646
304310,0.4595,0.9945,0.4708
307903,0.4852,0.9323,0.4842
307911,0.3724,0.8268,0.3886
307917,0.6829,1.0000,0.6829
307952,0.7505,1.0000,0.7505
307987,0.8690,0.8845,0.9782
307992,0.2936,0.3738,0.7893
308031,0.2031,0.3962,0.3318
308042,0.4264,0.3406,0.3479
308143,0.0663,0.3743,0.1486
308145,0.1932,0.1197,0.8224
308146,0.1427,0.4077,0.1249
308148,0.1541,0.1181,0.4294
308151,0.2038,0.1765,0.5901
308152,0.0435,0.1034,0.1362
308153,0.1110,0.2488,0.2625
308156,0.2214,0.7625,0.2747
308403,0.1279,0.2848,0.1529
308432,0.3211,0.5414,0.7034
315047,0.5005,0.6191,0.5691
315075,0.3370,0.8363,0.3819
315163,0.2276,0.3923,0.4365
315180,0.2612,0.5162,0.2210
315722,0.1203,0.9875,0.1222
323225,0.4887,0.8516,0.5404
323278,0.4563,1.0000,0.4563
323287,0.2184,0.5802,0.2244
323288,0.5501,1.0000,0.5501
323346,0.2923,0.6287,0.3508
323727,0.5999,0.9976,0.5802
327735,0.0777,0.5125,0.5542
327795,0.2619,0.3467,0.5332
327797,0.3318,0.8844,0.2923
327914,0.2435,0.3188,0.2987
328170,0.1103,0.1544,0.2998
328171,0.1701,0.9892,0.1789
328217,0.3885,0.9464,0.3990
328631,0.2238,1.0000,0.2238
337818,0.3703,0.5555,0.5353
337831,0.4045,0.8992,0.4499
337855,0.1456,1.0000,0.1456
337860,0.2298,0.1969,0.2131
337884,0.1981,0.8127,0.1980
337889,0.1701,0.9967,0.1716
344359,0.1922,0.8124,0.2065
344361,0.4365,0.9160,0.3519
344382,0.3210,0.7773,0.3472
344389,0.5339,0.8659,0.6432
344920,0.1046,0.1842,0.3964
354627,0.1714,0.2280,0.2233
354671,0.2308,0.5801,0.5078
354706,0.5456,1.0000,0.5456
354720,0.1148,0.8939,0.1240
363101,0.1541,1.0000,0.1541
363119,0.3294,0.6452,0.4931
363123,0.2548,0.3865,0.3128
363152,0.4918,1.0000,0.4918
368165,0.2053,1.0000,0.2053
368167,0.1369,0.2112,0.3424
368339,0.4900,1.0000,0.4900
368650,0.0937,0.4046,0.4515
368958,0.1630,0.6128,0.2115
368962,0.5702,1.0000,0.5702
376001,0.2299,0.7775,0.3001
376007,0.3020,0.3303,0.3689
376048,0.1518,0.6052,0.2803
376161,0.3544,0.9200,0.4002
376507,0.1991,0.7716,0.2527
376554,0.5272,0.7068,0.5535
376556,0.4696,0.9984,0.4708
385739,0.3068,0.5560,0.4433
385745,0.4350,0.6364,0.5367
385760,0.3163,0.4736,0.7249
385810,0.3647,0.9818,0.3594
385815,0.4122,0.9783,0.4204
